,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC
0,YV02_test,1,1.32109117508,"yoga, ceremoni, eat, sleep, satchidananda, sake, don't, swami, spiritu, sri",0.0265780730897,0.00332225913621,1.0,0.0,0.611111111111,13.0,0.722222222222,0.00996677740864,0.0199335548173,0.0332225913621,0.0265780730897,0.0,0.0,0.00332225913621,0.514950166113,0.776246074994,0.579184715841
1,Unitarian145_train,1,5.44323301315,"experi, dont, let, theolog, els, hallway, tell, wrong, realli, too",0.0243632336656,0.0190476190476,1.0,0.0,0.203045685279,233.0,0.591370558376,0.0148394241417,0.0104097452935,0.0423034330011,0.00863787375415,0.00398671096346,0.00996677740864,0.0126245847176,0.2569213732,0.67772648463,0.514337817248
2,ACLU07_train,1,2.30922698975,"camp, polic, dakota, protector, morton, surveil, pipelin, sheriff, roadblock, vehicl",0.0102702702703,0.0151351351351,0.0,1.0,0.391304347826,27.0,0.391304347826,0.00216216216216,0.000540540540541,0.0,0.0113513513514,0.00108108108108,0.0,0.00594594594595,0.278918918919,0.581002381968,0.723923388205
3,SeaShepherds397_train,1,1.3044989109,"turtl, shepherd, save, gift, donat, pollut, jairo, campaign, amaz, threat",0.0376811594203,0.0231884057971,1.0,0.0,0.882352941176,15.0,0.882352941176,0.0463768115942,0.0231884057971,0.0,0.00579710144928,0.0,0.0,0.0,0.524637681159,0.675230108678,0.437062563421
4,JohnPiper413_test,1,3.70512294769,"love, homosexu, say, command, fulfil, scriptur, keep, god, greg, violat",0.0492113564669,0.0261829652997,1.0,0.0,0.494186046512,119.0,0.691860465116,0.0331230283912,0.00694006309148,0.00851735015773,0.011356466877,0.00883280757098,0.00410094637224,0.00946372239748,0.204416403785,0.723857113231,0.636675363489
5,Shepherd695_train,1,3.88789892197,"love, got, debt, rememb, pay, don, husband, prayer, get, ill",0.0494915254237,0.0206779661017,1.0,0.0,0.212698412698,192.0,0.609523809524,0.0176271186441,0.0250847457627,0.0216949152542,0.0122033898305,0.0277966101695,0.00779661016949,0.015593220339,0.27186440678,0.644710939762,0.508893073168
6,Unitarian006_train,1,0.778101921082,"tree, potter, unitarian, beatrix, lichen, mind, hound, lifemarri, farreach, imit",0.025641025641,0.021978021978,1.0,0.0,0.538461538462,9.0,0.692307692308,0.00732600732601,0.003663003663,0.025641025641,0.018315018315,0.0,0.018315018315,0.0,0.663003663004,0.00372387165265,0.537620456564
7,WBC107_train,1,3.4185731411,"sodomit, fag, mankind, gay, sin, idolatri, god, wit, pride, abomin",0.024907063197,0.0431226765799,0.0,1.0,0.292207792208,66.0,0.428571428571,0.000371747211896,0.000743494423792,0.00148698884758,0.0282527881041,0.0185873605948,0.00260223048327,0.0100371747212,0.286617100372,0.661063674587,0.570116153256
8,YV13_train,1,1.30891609192,"happi, want, get, stamp, unhappi, joy, got, say, can't, moment",0.0164705882353,0.00705882352941,1.0,0.0,0.578947368421,28.0,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.407058823529,0.772954001764,0.553920281175
9,JohnPiper020_train,1,1.51746797562,"pastor, say, bibl, baptist, criswel, preacher, wisdom, know, anyth, hear",0.0272435897436,0.00801282051282,1.0,0.0,0.636363636364,30.0,0.909090909091,0.00801282051282,0.0192307692308,0.0512820512821,0.00320512820513,0.0192307692308,0.0,0.0128205128205,0.384615384615,0.716567923904,0.734986918699
10,DorothyDay412_train,1,1.59624290466,"loneli, worker, farm, quarrel, dispel, ward, appeal, erupt, prison, grace",0.0343878954608,0.0275103163686,1.0,0.0,0.333333333333,28.0,0.622222222222,0.0316368638239,0.00687757909216,0.0110041265475,0.00275103163686,0.0041265474553,0.0041265474553,0.0137551581843,0.44704264099,0.770833438881,0.469079468926
11,JohnPiper008_test,1,3.50046277046,"abort, babi, whi, excel, dark, deed, vers, let, christ, god",0.0317959468903,0.0359888190077,0.0,1.0,0.375722543353,108.0,0.624277456647,0.0317959468903,0.0132774283718,0.00559049615653,0.00698812019567,0.00873515024458,0.0,0.0083857442348,0.259958071279,0.674866065553,0.449454604013
12,AEU008_test,1,1.76319098473,"right, stand, violenc, harm, someon, ration, shop, wherev, perpetr, instanc",0.0533736153072,0.0151057401813,1.0,0.0,0.514285714286,24.0,0.685714285714,0.0211480362538,0.0221550855992,0.0,0.00805639476334,0.0,0.0,0.00704934541793,0.401812688822,0.784542133748,0.674291598416
