,fileName,judgements
0,./data_dsicap/IntegralYoga/raw/YV55.txt,"['But now he wants to know if there are people who have achieved this goal , whose minds are always tranquil and whose actions are always perfect .', 'Sri Krishna goes on to answer Arjuna by describing the qualities of someone who has steady wisdom : **CODEC_ERROR** who is undisturbed by difficulties , who **CODEC_ERROR** yearn to be happy , who has no favorites , no fear , and no anger , is a sage of steady wisdom .', 'Whoever is free of all mental attachments , who is neither excited when good things happen , nor dejected when evil comes , is poised in **CODEC_ERROR** ( The Living Gita , 2.56-2.57 ) Some people will ask , **CODEC_ERROR** that person a vegetable then ?', 'But when all desires merge , like different rivers flowing into the vast , deep ocean , then peace is easily **CODEC_ERROR** ( 2.70 ) Such people are totally fulfilled and contented , like the ocean .', 'Imagine that you **CODEC_ERROR** want anything , you are just contented .', 'The sea knows it is all the same water , it is all one .', 'None is lesser , none is greater .', 'Here , Sri Krishna gives a different name to the person of steady wisdom : bhakta , a true devotee , one who is very near and dear to God .', '**CODEC_ERROR** dear to me is that devotee who hates no creature ; who is friendly and compassionate ; who does not feel separate from others , and therefore does not think anything is his own ; who stays calm in pleasure and pain , and is forgiving .', 'I cherish that devotee who is ever content ; who , through meditation , is steady of mind ; who controls himself ; whose convictions are consistent and strong ; and who offers his heart and mind to me .', '**CODEC_ERROR** nothing more exciting than the kind of bliss that comes from recognizing that everything is ever-changing , transitory , and fun .', 'Sri Krishna says , **CODEC_ERROR** dear to me is that devotee who worships the same Self in friend and foe **CODEC_ERROR** ( 12.18 ) .']"
1,./data_dsicap/IntegralYoga/raw/YV48.txt,"['The true person , the true you is constantly the same because there is no change in that knowing .', 'The knowledge of childhood , adulthood , and old age is the same .', 'If I ask you what you are doing , you can say , **CODEC_ERROR** am sitting down , **CODEC_ERROR** but you are not sitting .', '**CODEC_ERROR** always a beautiful play to be seen .', 'You might think the mind is almost asleep , yet you are still conscious of the whole thing .', '**CODEC_ERROR** see that you will be doing things perfectly because you have become a beautiful instrument and everything will want to come to you , to be used by you and to make use of you .']"
2,./data_dsicap/IntegralYoga/raw/YV54.txt,[]
3,./data_dsicap/IntegralYoga/raw/YV35.txt,"['So there are two levels of obstacles presented in the Yoga Sutras : the fundamental ones that are more permanent , and the more superficial ones that may or may not be in play at any given time .', 'After assessing the situation , in Book 2 , sutra 16 , he boldly proclaims that the situation is curable , **CODEC_ERROR** that has not yet come is **CODEC_ERROR** It is one of the most life-affirming , hope-filled statements in the entire text .', 'In Book 1 , sutra 2 , he gives the goal of Yoga : **CODEC_ERROR** restraint of the modifications of the mind-stuff is **CODEC_ERROR** Then , in Book 1 , sutra 12 , he tells us how to accomplish this restraint : **CODEC_ERROR** mental modifications are restrained by practice and **CODEC_ERROR** Both practice and non-attachment are needed to go deep in meditation .', 'If you practice without non-attachment , it is like trying to move in opposite directions at the same time ; you **CODEC_ERROR** make it to your goal .', 'But that is not enough : **CODEC_ERROR** also essential to determine what is causing the problem and stay away from that .', 'In Book 1 , sutra 23 , he announces : **CODEC_ERROR** [ samadhi is attained ] by devotion with total dedication to **CODEC_ERROR** This seminal sutra , which seems to suddenly appear , is all the more remarkable when one considers that this is a radical departure from the Sankhya metaphysics upon which the Yoga Sutras is based ; Sankhya contains no such concept of God .', 'Sri Gurudev even says , **CODEC_ERROR** , nobody can achieve eternal peace by doing something with the mind , which is part of nature .', 'That supreme joy can only be acquired when you rise above nature by complete **CODEC_ERROR** In other words , self-effort alone can only take us so far when the mind is trying to control the mind , in order to transcend the mind .']"
4,./data_dsicap/IntegralYoga/raw/YV47.txt,"['I may talk the whole day about how tasty the sweets are ; but , unless you take time to eat , they are just words .']"
5,./data_dsicap/IntegralYoga/raw/YV16.txt,"['The teacher may not always be present , but the teaching will always be there .']"
6,./data_dsicap/IntegralYoga/raw/YV59.txt,"['But since the mind is finite and limited , it will be almost impossible for us to understand the Infinite , our Ishta Devata ( chosen Beloved ) through it .']"
7,./data_dsicap/IntegralYoga/raw/YV38.txt,"['Slowly their bodies get tense and rigid , and we say simply that the child is growing .', 'Remember that clean food , clean liquid , and clean air are all very cheap , or even free .', 'Everything that comes from nature , without any artificial change , should be clean .', 'Yoga asks that you lead a natural life and stay away from all the poisons , all the toxins , so that your body can be more supple and free .', 'The aim of the Yoga asanas is to accomplish one steady and comfortable **CODEC_ERROR** is a meditation position .', 'A body filled with toxins , weak muscles , and jumpy nerves will not be able to stay quiet for any time .', 'Because when **CODEC_ERROR** no physical movement , the breath becomes slow ; and the breath is the interconnection between the body and the mind .', 'The asanas are completely different from other forms of exercise , which are usually done with quick movements and a certain amount of strain .', 'Having phenomenal powers of memory is of no use without a balanced mind , one that can accurately weigh pleasure and pain , praise and censure ; one that is fearless , residing in permanent peace and bliss .', 'The Pradipika , an ancient Hatha Yoga scripture , states that : **CODEC_ERROR** who practices Yoga properly and sincerely becomes a siddha ( an accomplished one ) ; be he young , old or even very elderly , sick or **CODEC_ERROR** From prince to peasant , child to grandparent , ailing to robust , all can practice these Yoga postures with maximum advantage .']"
8,./data_dsicap/IntegralYoga/raw/YV28.txt,"['Psychologist Rollo May , in his book , Physicians of the Soul , says , **CODEC_ERROR** of violence in our society are performed largely by those trying to establish their self-image , to defend their self-image , and to demonstrate that they , too , are **CODEC_ERROR** Unfortunately now out-of-print , Vimala **CODEC_ERROR** book , The Ethics of Love , is a beautiful treatise on applications of yama and niyama in daily life .', 'She defines satya as , **CODEC_ERROR** the truth with a spirit of kindness and living an honest **CODEC_ERROR** The cultivation of these virtues should not be misunderstood as a self-righteous perfectionism .', 'Satya is essential to the psychospiritual process ; it is the ability to look honestly at **CODEC_ERROR** of **CODEC_ERROR** the shadow side .', 'Asteya is the precept of non-stealing and it is not limited to law-breaking acts .', 'It involves respecting our own and other **CODEC_ERROR** possessions , learning how to love others unconditionally and how to help others get their needs **CODEC_ERROR** The literal translation of brahmacharya is one who seeks Brahman ( the Supreme ) .', 'For non-monastics , brahmacharya may be viewed as the discipline of living a life of moderation , a lifestyle that ensures that excess energy needed for psychospiritual development is not wasted in unbridled sensory indulgence .', 'As Vimala McClure writes , **CODEC_ERROR** definition of simplicity is not to allow greed to dominate our thoughts and actions .', '[ Saucha ] means we commit ourselves to healing and thus **CODEC_ERROR** **CODEC_ERROR** Santosha is contentment and it has been said **CODEC_ERROR** is **CODEC_ERROR** Contentment is the result of practicing acceptance .', 'Contentment is a poised place , a place of centeredness within **CODEC_ERROR** core being , a place that is empowering ; it is a remedy for the psychological victimization many people feel in their lives .', 'To those uncomfortable with this term , it is equally meaningful to say that it is to align oneself with the Higher Power , with **CODEC_ERROR** Higher Self , or with the Cosmic Consciousness .']"
9,./data_dsicap/IntegralYoga/raw/YV37.txt,"['As an ancient South Indian saint said : **CODEC_ERROR** thought the body was no good , that it was just a thing built up of bone and flesh ; but later I realized that in this body God **CODEC_ERROR** You , as the image of God , are living in that body .', 'That is why Maharishi Patanjali , often called the **CODEC_ERROR** of Yoga , **CODEC_ERROR** formulated an integrated approach , which came to be called Raja Yoga or the **CODEC_ERROR** **CODEC_ERROR** In this approach , from which all the Yoga practiced today comes , and also known as Ashtanga or the eight-limbed path , no aspect of the individual is omitted .', 'To control that , you find the closest expression of the pranic movement , the grossest expression , which is in the physical movement .', 'But another reason we work with the physical movement is because Yoga asanas or postures are also very good for keeping up the physical health and youthful vitality of the body .']"
