,fileName,judgements
0,./data_dsicap/DorothyDay/raw/152.html.txt,"['He does not indeed refuse to use mystical means , physical means , secular means , the means that are at hand .', 'He has so thoroughly discouraged in his followers the use of political means that he has been termed an anarchist by many , especially by our dear Jesuit friend , Father Dowling , who often has often come to us and talked to us of proportional representation .', 'He used to tell the late Father Virgil Michel that if Benedictines had kept to their early ideal of manual labor , there would not be so many breakdowns from mental over-work .', 'There is nothing he likes better than building fires , and to get down and poke a grate fire until it is all but out , and poke kindling wood in under the coals , and shake it down , and finally dump it , and rebuild it altogether that is fun !', 'Since people live out of doors , a good part of the winter as well as the summer , the women in the tenement on either side of us , back and front , come down on the sidewalk when their work in the house is done , and just sit .', 'That is the way the voluntarily poor are treated , I tell Peter .', 'Peter does not answer , but takes the broken-down chairs , or those too heavy to be moved , which they have left us , and mends them uncomplainingly .', 'The store is long and narrow and there is not enough room for tables and chairs .', 'There is a little Swiss fellow , very critical of the men he is serving .', 'To him there is a synthesis about all his ideas they fit together ; as blueprints for a new world they are unsurpassed , idyllic .', 'But , when it comes to working them out , given the human material , the lack of equipment , the vagaries of human nature there is the rub !', 'They admit the truth he possesses and lives by , and though they themselves fail to go the whole way their faces are turned at least toward the light .', 'Looking at things as he does in the light of history , taking the long view , he is content to play his part , to live by his principles and to wait .', 'Father Furfey of the Catholic University , in his book , The History of Social Thought , brings out in his first chapter how long the history of the human race is .', 'Unless we are putting these social ideas into practice , recognizing the correlation of the soul and body , we are using religion as an insurance policy , as a prop , as a comfort in affliction , and not only is religion then truly an opiate of the people , but we are like men who beholding our face in a glass , go away , not mindful of what manner of men we are .', 'And there is that sentence of Saint James , If a brother or sister be naked and want daily food , and one of you say to them , Go in peace , be ye warmed and filled ; yet give them not those things that are necessary for the body , what shall it profit ?', 'It is the above quotations that point the reason for Peters preoccupation with the material details of this world , with the social order , with the need of rebuilding as he says , within the shell of the old , with a philosophy which is so old that it looks like new .', 'And this preoccupation of his with business , with economics , with agriculture , with labor , with capital , with credit unions , maternity guilds , with cooperatives , his unceasing emphasis on the fact that these are the vital concerns of religion , have led people to think of him as a materialist !', 'After all , we must use our spiritual weapons , we must devote ourselves to religious service , and all these things will be added unto us .']"
1,./data_dsicap/DorothyDay/raw/164.html.txt,"['and contends that the greatest threat to the Church is the working mans ignorance of the Churchs social teaching not communism , which is simply a consequence to the ignorance .', 'I dont know what their wages are now , but the point O. Henry made , as well as St.Thomas Aquinas , was that it was necessary to have a certain amount of goods in order to lead a good life , and the girls were having a hard time leading a good life .', 'It was the placards with quotations from the Popes that did it , the good Irish policemen would have felt they were arresting Pius XI himself , but we definitely felt let down .', 'This use of a spiritual weapon undoubtedly did much to sanctify the strike and the union in the eyes of the girls , and since their pastor warned them against unions and strikes , they felt that undoubtedly in this case Communism , if there was Communism in the union , was more sympathetic to the workers than the Church , as represented by their pastor .', 'But when we helped run the soup kitchen , we were immediately joined by a young woman representative of the furriers union in Easton , who was a Comrade and working , through the works of mercy , in the interests of the Party .', 'In the case of the Bremen picketing , since both Catholics and Communists were picketing and giving out literature , and some of the Communist literature was addressed to the Catholics , we felt it necessary to make clear our position , that there was a fundamental opposition between us , that we regarded their dictatorship of the proletariat as a bad means , that we were opposed to all dictatorships in trying to uphold the dignity of man , the son of God , and his liberty in Christ .', 'The men were arrested and taken to the 47th Street station and the crowd was afterwards dispersed by policemens clubs and fists .', 'Joe Curran , Catholic When Joe Curran was still working with Communist advisers he was running for political office on the west side and some of the leaflets handed out hailed him as a Catholic .', 'We too , with other innocents are invited to have our names in the mast heads of organizations for peace and democracy , civil rights , Spanish rights , Negro rights , and we have refused mainly because we could do no more than we were doing , and did not want the empty honor on the one hand , or to lend prestige on the other ( it is a vicious circle ) to groups in whose work we had no part and often no knowledge .', 'Pope Pius XII said , The greatest danger to the Church is that the working people know nothing , absolutely nothing , of the social doctrine of the Church .', 'When Catholics fail to fulfill what the Church plainly declares to be their grave duty , it is not their religion that is to be blamed , but the gross neglect of their religion .', 'In Western Europe due to slowness of social reform , bitterness has increased and Catholics while trying to hold on to their faith have felt that only the Communists were with them .', 'This has been taken into consideration by the Pope in his recent notice of the excommunication of Communists and there is no excommunication involved for them .', 'We Are Accused In the past we have been accused of Communism on the strangest grounds : because there was a Negro on the mast head of the paper ; because we defended the right of property for the worker ( workers should be owners ) ; because we were pacifists ( at times that is the party line ) .', 'The brotherhood of man is indeed a dangerous doctrine and the implications of our Christianity are seldom realized .', 'On the one hand there is the Holy Family , and on the other there is that saying of our Lords , the worst enemy will be those of ones own household .', 'On the one hand Churches are being rebuilt , and on the other the poor are still living in rubble in America as well as in Europe .', 'Now it is a dismal rural slum where countless families live in wooden barracks for lack of better homes , where the rooms are small and the congestion is as bad as in the city apartments .', 'By the time a woman is having her sixth child , the call of the flesh is far less acute .', 'The drain and drag of children on the mother is such that she is apt to neglect her husband and lose that love of body and soul , so that she has to explore and search in her depths and seek it and pray for it , wooing it and caressing it again into life , seeking it in the body of her husband , bone of her bone , flesh of her flesh , breathing life into what seems dead , as Elias did to the widows son .', 'But our faith , more precious than gold , must be tried as though by fire .']"
2,./data_dsicap/DorothyDay/raw/147.html.txt,"['They are coal miners and by next week , I suppose , their deaths will be forgotten by the newspaper public .', 'There are a great many coal miners killed every year and no matter how many times the numbers are printed in order to form public opinion , in order to enforce Congressional action on an inspection law , the number is forgotten , the law tabled , and violations go on .', 'And Other Strikes And more violence in Milwaukee where an armored car at the Allis Chalmers plant fired tear gas in a pitched battle with auto strikers who have been out since February .', 'Old Patrick Kenny , a worker for Bethlehem for twenty years , was tossed on the ash heapliterally , he was put away in the almshouse , and had it not been for the work of Mary Frecon , who is the head of Catholic Worker activities in Harrisburg , he would be still moldering there in confinement .', 'A sad commentary on the ignorance of Catholics as to the social teachings of the Church was evidenced in the charge against us , the three Catholic Workers helping in the soup kitchen and distributing papers , that we were Communist .', 'Nor Are We Howard Curtis , sub regional director of the SWOC ( Steel Workers Organizing Committee ) , reported to me that one of the young Catholics who had signed up with the union had accused us of being Communist and had destroyed some of our papers which were left in the union hall .', 'Hysteria Grows But hysteria is mounting in this country , and fear , anger , contention and lack of brotherly love are a result of the publication of best sellers such as Jan Valtins Out of the Night .', 'Sabotage , destruction , communist propaganda , are the charges made on every side .', 'We are not denying that Communism exists , that Communists are members of the unions , that a few of the unions are controlled by Communists .', 'General Strike As to Communists working towards a general strikethat has been the dream of radicals , and the bugbear of the public for generations .', 'Jack London once wrote a pamphlet on the general strike , predicting the entire changing of the social order , through a peaceable general strike , peaceable because the workers were so well organized , so well disciplined and so well prepared .', 'They asked him if he was different from other men and he replied that inasmuch as he and his wife and four children depended upon God rather than on the Steel Corporation pay envelope for their sustenance , he guessed he was .', 'These men , inarticulate men for the most part , because they are used to using their hands rather than their tongues , have all too few leaders and all too many critics .']"
3,./data_dsicap/DorothyDay/raw/5.html.txt,"['John J. Hugo who himself quotes saints , mystics , scripture , and Church prayers to illustrate how the nuptial union is an analogy of Gods love for us .', 'Keyword : economics July-August Relishes life on the land , saying it is a place to retreat to , find God , and to go forth from as apostles .', 'Deeply personal account of being with her dying mother.Includes prayers and meditations on death and dying .']"
4,./data_dsicap/DorothyDay/raw/12.html.txt,"['For those who think that there is no hope for the future , no recognition of their plight - this little paper is addressed .', 'It is printed to call their attention to the fact that the Catholic Church has a social program - to let them know that there are men of God who are working not only for their spiritual , but for their material welfare .', 'The fundamental aim of most radical sheets is the conversion of its readers to radicalism and atheism .', 'In an attempt to popularize and make known the encyclicals of the Popes in regard to social justice and the program put forth by the Church for the reconstruction of the social order , this news sheet , The Catholic Worker , is started .', 'The money for the printing of the first issue was raised by begging small contributions from friends .', 'The rest of it the editors squeezed out of their own earnings , and at that they were using money necessary to pay milk bills , gas bills , electric light bills .']"
5,./data_dsicap/DorothyDay/raw/176.html.txt,"['As usual we went out into Union Square this May Day to distribute some two thousand copies of the paper and to meet with old friends with whom we can talk of philosophical differences , and with whom we are united in a passion for peace and justice Peters Book On this anniversary of Peters death we announce another edition of Peter Maurins Easy Essays , to be published by the Thistle Press which is also bringing out another one of the Fritz Eichenberg albums shortly ( There may be a few copies of the first one left ) .', 'Our Temptation Because Peters program called for such practical things as houses of hospitality and farming communes or agronomic universities , we have often forgotten the first point in his program which was the need for clarification of thought , the need to clarify the theory of revolution .', 'But Peters was the green revolution , a call for a return to the villages and the land to make that kind of society where it is easier for men to be good .', 'Realizing that we had all too often leaped into the active work of trying to initiate these farming communes and agronomic universities , when our vocation was to write and speak and go out into the highways and byways , and that even the model society wasnt the first step in changing mens hearts towards each other , we started in 1940 a retreat house where all could come and make five days silent retreat to begin again the work of putting off the old man and putting on our Lord Jesus Christ .', 'Personalism , Anarchism , Libertarianism His whole message was that everything began with ones self .', 'He termed his message a personalist one , and was much averse to the word socialist , since it had always been associated with the idea of political action , the action of the city or the state .', 'If every man became poor there would not be any destitute , he said .', 'He loved using American slang , in his French peasant accent , which made it very funny , but it has kept his most popular essays from being appreciated in his native country , France .', 'Men who were truly brothers would share what they had and that was the beginning of simple community .', 'Men were free , and they were always rejecting their freedom which brought with it so many responsibilities .', 'He wanted no organization , so The Catholic Worker groups have always been free associations of people who are working together to get out a paper , to run houses of hospitality for themselves and for others who come in off the road .', 'No Class War In addition to being opposed to international and civil wars he was opposed to race wars and class wars .', 'He loved the rich as well as the poor , and he wanted to make the rich envy the poor who were so close to Christ , and to try to become closer to them by giving of their means to start these schools , farming communes and agronomic universities .', 'Part of Abbe Pierres great wisdom is that he limited himself to that most important work of the day , sheltering the harborless , without question , with the love of his fellow poor .', 'He himself had gone out to sleep in the doorways , on the hard pavements , in order to give his bed to a destitute woman and child , and in reward for this folly of love , he had been enabled to arouse the people of France , so that in a brief year , more was accomplished than he had ever been able to accomplish by his seven years in the house of deputies in Paris .', 'Choose a work that can be considered honorable , and can be classed under the heading of a work of mercy , serving your brothers , not exploiting them .', 'He is happy , no doubt , that I , his co-worker , was professed last month as a full oblate of St.Benedict , attached to St.Procopius Abbey , the mission of which is to work for unity between east and west , and which aims to set up a shrine to the eastern saints , at the monastery at Lisle , Illinois .', 'He loved St.Francis because he said St.Francis , through his voluntary poverty , was free as a bird .', 'Tom was with the Chicago house and Chicago Catholic Worker until the war , and after the war he came to the New York house where , aside from the interval of a yearhe went to Chicago for a wedding and didnt come backwhen he went to Loyola and worked for TODAY magazinehe has been with us since , writing for , and making upThe Catholic Worker each month , heading the house , having charge of the finances , and in general performing all the works of mercy .', 'Perhaps in a year , after a retreat , after a sabbatical year , he will be back .']"
6,./data_dsicap/DorothyDay/raw/150.html.txt,"['To feed the hungry , clothe the naked and shelter the harborless without also trying to change the social order so that people can feed , clothe and shelter themselves , is just to apply palliatives .', 'These are the lame , the halt , the blind , those injured in industrial accidents and those who have been driven to drink by our industrial order and the refugees and veterans from class , race and international war .', 'Poverty and Pacifism was misunderstood , and quite a few letters came in about it , but they were without rancor .', 'That mothers of six children can go on a binge of department store buying , movies and cigarettes , candies and radio , an even sometimes a car , all on one hundred and eighty dollars month , strikes me as ridiculous , certainly the six children and their mother will not live very long If they just do without the necessities , and the limits of running up debts are not very remote , surely .', 'such matter would not seem strange , but it is almost unthinkable coming from a group concerned with the welfare of the poor and disadvantaged .', 'But I find equal cause for concern , the nature of , the CATHOLIC WORKER considered , in the fact that this editorial should have been published on the very eve of the presidential election and that in it the CATHOLIC WORKER should have written that Mr.Roosevelt would be elected by the votes of millions who are bought and paid for .', 'To print such an editorial under the caption of Comments on the news in the light of faith , is to be guilty of sacrilege to write of it as done in the light of the folly of the cross is blasphemy .', 'This is a comparatively mild letter compared to another received from a priest whose mother raised a large family and who is now receiving money from the three sons who are away at war .', 'In the first place , it shocks US that so many do not understand those basic principles of personalism , personal responsibility and voluntary poverty which have for the past twelve years been emphasized monthly in the CATHOLIC WORKER , and in the lives of those who have worked in our thirty-two houses and ten farms .', 'Of coarse , he himself was glad of his pension , human nature being what it is , and poverty being hard as it is .', 'We believe that social security legislation , now balled as a great victory for the poor and for the worker , is a great defeat for Christianity .', 'But it is generally coming to be accepted that such a degree of centralization as ours is impractical , and that there must be decentralization .', 'They are robbed just as surely as though those flat pocketbooks of those shabby mothers were pilfered of the pennies , dimes and nickels by sneak thieves .', 'And they hug their sweets , their liquor , their movies , their radio , their dissipations to them , in a vain endeavor to find forgetfulness of the cold and ugliness , the leaking plumbing , the cold water , the lack of coal , the ugly housing , the hideous job , or if they are housewives who stay at home , from the wet diapers , the smelly clothes and beds , the shoddy mattresses and blankets and furniture that the children break to pieces , the crowded quarters where the poor mothers heads reverberate with the din of the not too healthy children .', 'Yes , they pay taxes , and It is the city and the state and the federal government that is robbing them and pilfering them , too , They are taxed for every bite they eat , every shoddy rag they put on .', 'What I tried to say was that that puny , insignificant $ 180 which looms tremendous in the minds of the poor , was not enough for essentials .', 'St.Teresa said that she was of so grateful a temperament she could be bought with a sardine .', 'The family should look after its own and , in addition , as the early fathers said , every home should have a Christ room in it , so that hospitality may be practiced .', 'If your brother is hungry , it is your responsibility .', 'People either plead ignorance or they say It is none of my responsibility .', 'The parish is the next unit , and there are local councils of the St.Vincent de Paul Society .', 'And there are the unions , where mutual aid and fraternal charity is also practiced .', 'For those who are not Catholics there are lodges fraternal organizations , where there is a long tradition of charity .', 'We must keep on talking about voluntary poverty , and holy poverty , because it is only it we can consent to strip ourselves that we can put on Christ .', 'It we love poverty we will be free to give up a job , to speak when we feel it would be wrong to be silent .']"
7,./data_dsicap/DorothyDay/raw/167.html.txt,"['Dave Mason suggests that we form Poverty Incorporated and sell shares in order to get the down payment for the new home we have in mind and Stanley recalls that it was the dream of Dan Orr before his death that we take over the Empire State building .', 'People dont live in big cities because they like bigness but because they want to be little , to lose themselves in the mass , partly so that they will not be judged for their failure , and partly because they can thus escape their responsibility themselves to be big of heart and soul , as the son of God , creatures of body and soul , temples of the Holy Ghost , are supposed to be .', 'Since writing our SOS last month , stating that our building at 115 Mott street was sold and we would have to move at once we have found the place we want .', 'It is two adjoining buildings , with backyard , in a poor neighborhood , and there is adequate space for kitchen and laundry and dining room and meeting room and dormitory and office .', 'We have stopped looking and have started praying , the rosary novena , one to St.Joseph , Mother Cabrini , St.Paul , Miraculous Medal in other words we are praying continually without ceasing .', 'Always the Poor We believe not in big , impersonal buildings , lodging houses , homes , Institutions with a capital letter , there is so much of that , and people get lost , but work done by a group of individuals banded together with a sense of personal responsibility .', 'They come in for clothes , for carfare , for help to fill out forms , and when they can get a bed nowhere else , when all the flop houses on the Bowery are full , or they are just out of the hospital , then they stay with us for a while and we get to feel them part of the Catholic Worker family .', 'Peter Carey , who works with the St.Vincent de Paul at Bellevue and with the telephone company also , and who used to head the Catholic Union of Unemployed , says that he meets many a man in his contacts who has been straightened out by the CW .', 'There are no rooms in girls shelters for less than $ 18 a week , for two meals and room , and that room to be shared .', 'A Double Dwelling Needed A hospice for men and women , where there is a place for a family life together , where all without exception , even those who come to get help , can have their share in performing works of mercy , where we can have meetings and discussions as to the nature of man and his destiny and the kind of an order where it is easier for him to be goodthis is our aim in running a House of Hospitality .', 'A Matter of Mood Some days when it rains , and the cellar flooded and drowned rats , and soaking newspapers and old mattresses contribute a peculiar odor of decay , and the walls drip and the bannisters are slimy and the lights have to burn all day even on the top floor to dispel the gloom and one of the women has had one of her spells ( for several days and nights ) , cursing and wailingthen it is indeed hard to love one another .', 'On other days , like this afternoon , when the sun is shining and the women have been cleaning house and washing clothes , everything looks bright and cozy and you forget the verminous walls and the fact that you have just bought some DDT to be used like talcum powder .', 'All you can see then are the nice things , the fact that the little fig tree in the window is covered with tiny figs , the milk bottle vase of forsythia is abloom , that someone has washed the windows , that Joe Cuellar keeps the office neat and clean , and that the sleeping quarters have clean bedding and that there is an empty bed for a guest and that the women are sitting companionably around the teapot in the front building and sharing buns .', 'The children shout in the streets with joy that the Winter is over and gone , the playground is open at night and the street is bright with people and lights , the sap is rising , one lives again after the cold and rain , the death of Winter .', 'My acquaintance with the rosary novena began back in 1937 when one of the girls who came to help us with the children we were taking care of for the summer began to make it to get herself a husband .', 'So Mr.Boulous , the butcher , signed the deed , and sent it to his wife , who signed it in beautiful Aramaic , which was the script of our Lords day , and had it notarized and sent back to Easton , Pa .', 'It took a time , and when it came , it was defective and had to be sent back to Lebanon , far over the seas to the Near East .', 'Yes I am pretty sure when I say that somehow or other we are going to be able to raise the money needed to make our down payment on this ideal double house , with sufficient room for a real true House of Hospitality .', 'The furnace is shot , but there is another to be put in to take its place .', 'There is an old washing machine big enough for our needs which was left in the place when the nuns moved , and also many beds and chests .', 'And if any of you , our readers , want to exchange your mansions on earth for mansions in heaven , if any of you want to get rid of your goods and wish to choose the poor to be your burden bearers for you so that you will have them a hundred-fold in heaven , I beg you to sow in this field , and abundantly , so that you will reap such a crop that you will never hunger for any good thing .']"
8,./data_dsicap/DorothyDay/raw/172.html.txt,"['Summary : Discusses the difficulty of self-supporting and how voluntary poverty and manual labor are the means of the C.W .', 'They may look on the most vicious person , and if he is at that moment good and kind and doing something which they can be interested in or admire , there they are , pouring out their hearts to him .', 'Great crimes , it is true , have been committed in the name of human brotherhood ; that may serve to obscure the truth , but we must keep on saying it .']"
9,./data_dsicap/DorothyDay/raw/161.html.txt,"['These latter problems have indeed an urgency and acuteness which we are far from questioning , but haec oportuit facere et illa non omittere , it was right to heed the one wrong not to heed the other .', 'The craftsman transforms his raw material and carries through the whole of a work ; to that work he is closely linked , and in it there is an ample field for his intellectual skill , his artistic capabilities , his good taste , his deftness and delicacy of touch in making things that , from his point of view , are greatly superior to impersonal and standardized mass-produced things .', ""And most familiar is that paragraph of Pius XI : Bodily labor , which was decreed by Providence for the good of mans body and soul , even after original sin , has everywhere been changed into an instrument of strange perversion : for dead matter leaves the factory ennobled and transformed , where men are corrupted and degraded . ''"", 'Also Pope Pius XI , in 1931 : We must reassert it the more strongly now , his ( Leo XIII ) salutary injunctions have been too often consigned to oblivion , either through deliberate suppression or in the belief that they were impracticala false belief , for they can and must be applied today .', 'And here is our mandate : Pope Pius XII on Sept. 1 , 1944 , made explicit and formal Catholic social teaching what had hitherto been an inference from reason , reputable by anyone sufficiently dishonest or sufficiently interested , ( writes Harold Robbins ) .', 'Even technical progress as a social factor should not prevail over the general good , but it should rather be directed and subordinated to it And in April , 1939 , Pope Pius XII had said : In this age of mechanization the human person becomes merely a more perfect tool in industrial production andhow sad it is to say ita perfected tool for mechanized warfare .', 'And as for the system as a whole : The wounds and bruises of individualistic and materialistic mankind can not be healed by a system which is materialistic in its own principles and mechanistic in the application of them .', 'Outside my own experience I had in the same line the reactions of our mechanic who is weighted down with forty years of work ; he appears to me as a beautiful example of a specialist worker , who is conscientious , a type of man whom I love as much as a scientist or a statesman .', 'His conversations which are rare are almost always echoes of this revolt slowly growing in the heart of the working class .', 'The wage earner is not a free man , he is sold out .', 'You will note that this evil is not mentioned for discussion in the study club section and is not even listed in the index as the twenty other odd vices are !', 'Speaking of David Hennessy reminds me of another crack of John Corts , and that is that most of the agrarians are firmly entrenched in New York City .', 'He well knows our stand through all the years ( I wish he would go over the back issues sometime ) and that we begged people not to confuse immediate issues and a long range program , every time we were engaged in any industrial dispute .', 'There was never a strike , whether it was the Ohrbach strike , the National Biscuit Company strike , a brewery strike , a stock yards organizing campaign , steel and auto strikes , or the sitdown strikes in which we were not accused of being either Communist or Communist sympathizers .', 'The self-discipline , the thoughtful care of the sick , the weak , the children shown in this little study , are worthy of study in the days of violence , when the use of force has come to be the only weapon accepted by Communist and Christian alike .', 'Oftentimes statisticians think in terms of so many readers to each paper , so that circulation figures are not too certain .', 'He talks about large-scale machinery , what must come under common ownership ( and he endorses communal as against state ownership ) and what can be broken up into smaller units .', 'His book is short , is factual , is practical , and it is just republished by Sheed and Ward , for two dollars in this country , and there is a seventy-five cent paper covered edition published in England .', 'One of the saddest things about this whole controversy is that our opponents look upon agrarianism as visionary .', 'Here is what Chesterton said about such a criticism : They say it ( the peasant society ) is Utopian , and they are right .', 'It deserves every name that will indicate how completely they have driven justice out of the world ; every name that measure how remote from them and their sort is the standard of honorable living ; every name that will emphasize and repeat the fact that property and liberty are sundered from them and theirs , by an abyss between heaven and hell .', 'This sounds pretty harsh from the gentle Chesterton , but we , who witness the thousands of refugees from our ruthless industrialism , year after year , the homeless , the hungry , the crippled , the maimed , and see the lack of sympathy and understanding , the lack of Christian charity accorded them ( to most they represent the loafers and the bums , and our critics shrink in horror to hear them compared to Christ , as our Lord Himself compared them ) to us , I say , who daily suffer the ugly reality of industrial capitalism and its fruitsthese words of Chesterton ring strong As to the industry councils which John Cort and his friends advocate , here is what the bishops said in their 1948 statement .', 'Such a program of social order ( industry councils ) seems to us to be the answer to the questionings of high minded leaders of industry , and to the explicit proposals of the sound and responsible leaders of organized labor .', 'But meanwhile , Ed Willock , looking upon things as they are , points out in the Christmas issue of Integrity , in a far clearer way than I can , the issues involved in this controversy , pointing out that controversy is good , but not misunderstanding .']"
