term,freq,idf,logidf,tfidf,logtfidf
ye,20,139.0,4.93447393313,2780.0,98.6894786626
we,30,75.8181818182,4.32833812956,2274.54545455,129.850143887
you,26,75.8181818182,4.32833812956,1971.27272727,112.536791369
heal,12,139.0,4.93447393313,1668.0,59.2136871976
p,17,83.4,4.42364830936,1417.8,75.2020212591
imagin,10,139.0,4.93447393313,1390.0,49.3447393313
uniti,10,139.0,4.93447393313,1390.0,49.3447393313
mankind,10,139.0,4.93447393313,1390.0,49.3447393313
our,24,55.6,4.01818320126,1334.4,96.4363968302
your,9,139.0,4.93447393313,1251.0,44.4102653982
truth,13,83.4,4.42364830936,1084.2,57.5074280217
realiti,10,104.25,4.64679186068,1042.5,46.4679186068
will,33,30.8888888889,3.43039653635,1019.33333333,113.2030857
god,31,32.0769230769,3.46813686434,994.384615384,107.512242795
teach,21,46.3333333333,3.83586164446,972.999999999,80.5530945337
must,16,59.5714285714,4.08717607274,953.142857142,65.3948171638
spiritu,14,64.1538461538,4.1612840449,898.153846153,58.2579766286
infect,9,92.6666666667,4.52900882502,834.0,40.7610794252
thing,12,69.5,4.24132675257,834.0,50.8959210308
