,group,filepath,subgroup
0,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-FromHijrahtoKhilafah.txt,train9
1,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-RemainingAndExpanding.txt,train14
2,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-It_sEitherTheIslamicStateorTheFlood.txt,test0
3,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-HijrahFromHypocrisyToSincerity.txt,train8
4,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-TheFloodoftheMubahalah.txt,test1
5,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-TheIslamicStateBeforeAl-Malhamah.txt,train5
6,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-Introduction.txt,train11
7,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-IslamicStateReports.txt,train10
8,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-TheConceptofImamah.txt,train9
9,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-Interview.txt,test0
10,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-ConspiracyTheory.txt,train7
11,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-InTheWordsOfTheEnemy.txt,train6
12,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-ThePerfectStorm.txt,train6
13,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-TheAlliesOfAlqaidahInSham.txt,train11
14,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-Foreward.txt,train13
15,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-HijrahandJihad.txt,train5
16,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-InTheWordsofTheEnemy.txt,test0
17,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-IjraTheMostDangerousBidah.txt,test3
18,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-Interview.txt,train7
19,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-Foreword.txt,train15
20,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-LessonsFromAShahid.txt,train14
21,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-AmongTheBelieversAreMen.txt,test2
22,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-History.txt,test2
23,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-ThePunishingofShu_aytatForTreachery.txt,train13
24,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-TheEnemysWords.txt,train5
25,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-TheEnemy_sWords.txt,train8
26,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-InTheWordsOfTheEnemy.txt,train6
27,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-HalabTribalAssemblies.txt,train15
28,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-InTheWordsofTheEnemy.txt,train13
29,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-FromThePagesOfHistory.txt,train12
30,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-TheFightAgainstthePKK.txt,train12
31,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-TheAlliesofAlqaidahInSham.txt,train9
32,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-TheQa_idah.txt,test3
33,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-PerfectingOne_sIslam.txt,train11
34,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-Foley_sBloodIsOnObama_sHands.txt,test1
35,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-ParadigmShift.txt,test4
36,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-Foreword.txt,train12
37,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-Foreword.txt,train10
38,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-TheFightForWilayatAl-Anbar.txt,test4
39,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-AdviceForSoldiersofTheIslamicState.txt,train14
40,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-LessonsFromTheQuran.txt,train15
41,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-Foreward.txt,test1
42,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-Foreword.txt,train10
43,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-News.txt,test3
44,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-ToOurSisters.txt,test2
45,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-TheEnemy_sWords.txt,train7
46,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-HijrahandForgiveness.txt,train8
47,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-ATestimonyFromWithin.txt,test4
48,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS10.txt,train6
49,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS20.txt,train5
50,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS03.txt,test0
51,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS05.txt,train3
52,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS01.txt,test2
53,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS18.txt,test2
54,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS02.txt,test1
55,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS19.txt,train5
56,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS11.txt,train5
57,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS12.txt,train4
58,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS06.txt,test1
59,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS16.txt,train4
60,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS08.txt,train3
61,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS13.txt,test0
62,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS14.txt,test0
63,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS09.txt,train4
64,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS15.txt,train6
65,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS04.txt,test2
66,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS07.txt,train3
67,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS17.txt,test1
68,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2003-06-15 A Timely Homely on What I Never Seem to Have, Rev. Mark Belletini.htm.txt",train11
69,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2004-09-12 Water Sunday, Rev. Mark Belletini.PDF.txt",test5
70,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2002-01-13 Throwing Out the Bible with the Baptismal Water, Rev. Mark Belletini.htm.txt",train12
71,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2013-03-17 God and Gaps, Rev. Mark Belletini.pdf.txt",test0
72,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2005-01-16 Competing Oppressions, Rev. Mark Belletini.PDF.txt",train12
73,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2010-05-23 Edges, Rev. Mark Belletini.pdf.txt",train7
74,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2002-01-27 Whole Persons, Tattered Lives, Rev. Mark Belletini.htm.txt",train8
75,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2002-05-26 Celebration of Life for Memorial Day Sunday, Rev. Mark Belletini.htm.txt",test3
