,group,filepath,subgroup
0,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU01.txt,test0
1,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU02.txt,train2
2,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU03.txt,test0
3,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU04.txt,train3
4,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU05.txt,train2
5,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU06.txt,train3
6,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU07.txt,test1
7,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU08.txt,train3
8,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU09.txt,train2
9,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU10.txt,train3
10,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU11.txt,test1
11,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU12.txt,train2
12,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU13.txt,test0
13,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU14.txt,test0
14,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU15.txt,train3
15,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU16.txt,train3
16,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU17.txt,train2
17,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU19.txt,train3
18,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU20.txt,test1
19,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU21.txt,train2
20,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU22.txt,test1
21,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU23.txt,test1
22,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU24.txt,train3
23,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU25.txt,train2
24,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU26.txt,test1
