,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,23.7191019058,"we, you, your, me, my, s, get, our, know, christ, ask, don, pray, want, heaven",0.0364854385697,0.0186564766308,1.0,0.0,0.576978414677,0.688267283349,0.613500043036
1,DorothyDay_test8,10,13.3396248817,"we, my, me, worker, our, you, maurin, get, am, conscript, go, got, your, night, farm",0.0273376379507,0.0201722967707,0.8,0.2,0.663184497436,0.730862821181,0.716165407335
2,Shepherd_train27,10,26.5733599663,"we, you, your, me, my, s, christ, don, get, sunday, our, t, whi, ask, god",0.0301060030203,0.0232691119031,0.8,0.2,0.568594368165,0.677314565173,0.659991339689
3,Unitarian_train13,10,29.8494050503,"we, our, you, my, me, unitarian, your, homeless, am, ask, s, congreg, rememb, i, too",0.0261465438469,0.0186418238022,0.9,0.1,0.661976383507,0.693994642621,0.627408039439
4,Unitarian_test6,10,30.4262280464,"my, you, we, me, am, know, our, your, feel, i, get, hope, love, dont, tell",0.0300579223581,0.0286553527822,0.5,0.5,0.6753731866,0.681652469258,0.504919851681
5,JohnPiper_train57,9,23.8002200127,"we, you, grace, your, vers, god, barnaba, our, s, say, christ, spirit, my, love, me",0.0374704030953,0.0124959924479,1.0,0.0,0.694833312974,0.669644762392,0.674497734703
6,WBC_train34,10,29.1327741146,"shall, unto, sin, glori, we, thou, lord, s, god, thi, me, you, ye, spirit, wit",0.0253552037742,0.0269641748891,0.3,0.7,0.583153224198,0.754862088161,0.795418240771
7,DorothyDay_train68,10,16.5871989727,"we, me, my, worker, ammon, our, fr, visit, room, street, farm, get, priest, prison, merci",0.0263287575426,0.0207092732972,0.8,0.2,0.694585265597,0.7576136528,0.685053013683
8,Shepherd_train44,10,24.9735138416,"we, you, your, s, me, get, don, my, sin, t, our, christ, know, thing, want",0.0336169368368,0.0251750543679,0.8,0.2,0.607435510298,0.668371394772,0.69536425603
9,Shepherd_test15,10,27.0160429478,"you, we, your, s, sin, my, me, get, love, don, our, christ, ask, pray, ill",0.034664285494,0.0268699055428,0.7,0.3,0.612678224162,0.670181542664,0.693229733888
10,DorothyDay_test13,10,22.8830330372,"we, me, my, our, get, too, prayer, danvill, love, talk, night, negro, priest, told, christ",0.0276656997552,0.0209524187852,0.6,0.4,0.689976990934,0.782300710604,0.790461410376
11,PastorAnderson_test5,10,91.9829990864,"you, s, we, re, nt, say, go, get, bibl, me, your, want, know, vers, shall",0.0279442979012,0.0186930186567,0.9,0.1,0.675800638219,0.695509459928,0.766471201322
12,DorothyDay_test3,10,11.6464560032,"we, our, fr, worker, room, my, you, prayer, pray, christ, silenc, prison, am, us, suffer",0.0254056808592,0.0279133848569,0.5,0.5,0.690893492821,0.730093710609,0.619803409268
13,DorothyDay_train29,10,15.3055620193,"we, our, get, worker, you, me, my, tri, dont, too, your, ask, love, farm, go",0.0277996314796,0.0196991457914,0.9,0.1,0.643572546744,0.691201063,0.624956289092
14,Unitarian_train25,10,37.3372340202,"we, you, my, me, our, your, nt, s, get, am, know, let, say, want, i",0.0273160312857,0.0233208642513,0.7,0.3,0.711558550809,0.694757733612,0.582278028924
15,JohnPiper_test8,10,21.7671430111,"you, we, your, sin, god, s, wisdom, our, love, nt, say, christ, my, vers, spirit",0.0358921062425,0.0218005302668,0.7,0.3,0.701779645277,0.687866446903,0.683659035148
16,DorothyDay_train65,10,25.8664879799,"we, my, me, our, you, get, sin, babi, love, worker, your, i, too, prayer, want",0.0262875218922,0.0247023402844,0.5,0.5,0.775186041708,0.741529671168,0.598514716273
17,WBC_train23,10,26.7997100353,"shall, unto, me, thou, ye, thi, your, we, thee, my, lord, you, s, wit, god",0.024347708245,0.0242883572051,0.5,0.5,0.575971162493,0.800090221082,0.715346312579
18,WBC_train13,10,26.752548933,"shall, unto, we, thou, coven, ye, your, you, thi, my, god, lord, s, thee, me",0.0282203551387,0.0305829940606,0.4,0.6,0.605143237963,0.721699593983,0.633257500332
19,DorothyDay_train58,10,14.3980648518,"we, our, my, worker, tri, get, maurin, talk, love, me, you, too, farm, joy, peter",0.0289617093136,0.0220901619194,0.8,0.2,0.730257327975,0.75411179421,0.773911618909
20,JohnPiper_test15,10,19.7608959675,"you, we, god, your, vers, s, nt, coven, say, love, christ, risk, spirit, will, my",0.0285529675299,0.0237803627601,0.6,0.4,0.716590299999,0.724463016015,0.547518984531
21,Shepherd_test9,10,21.0979168415,"you, we, s, my, your, me, sin, get, don, our, christ, jesus, said, want, t",0.0352217993006,0.0250285567249,0.7,0.3,0.595378060009,0.650915436629,0.575877066194
22,Shepherd_train59,10,25.294303894,"you, we, your, christ, my, s, me, ask, sin, get, god, don, know, devil, said",0.0276600221645,0.027262985794,0.5,0.5,0.620696909607,0.620562393019,0.668249760303
23,NaumanKhan_train5,10,32.2069818974,"you, allah, your, apo, quot, we, know, say, get, s, my, quran, na, am, talk",0.0168367281534,0.0131833978446,0.8,0.2,0.735327410254,0.667810326432,0.537474371213
24,Rabbinic_train16,6,10.0118360519,"we, our, you, my, your, moment, jew, me, torah, paint, indiffer, eve, rememb, know, adam",0.0184211054296,0.0202420034047,0.5,0.5,0.738309083704,0.692150543249,0.440992131144
25,Rabbinic_train15,10,17.1485338211,"we, you, our, your, my, rabbi, me, jewish, know, moment, mose, prayer, jewri, jew, ask",0.0225869669414,0.0133590432037,0.8,0.2,0.77313299032,0.748578111244,0.7551239438
26,JohnPiper_train41,10,22.7095379829,"we, you, your, god, vers, prayer, hope, s, say, christ, our, jesus, my, me, grace",0.0304152415792,0.0189199769411,0.8,0.2,0.722675641157,0.700628035446,0.727679640804
