,group,filepath,subgroup
0,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-FromHijrahtoKhilafah.txt,test0
1,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-RemainingAndExpanding.txt,test1
2,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-It_sEitherTheIslamicStateorTheFlood.txt,test1
3,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-HijrahFromHypocrisyToSincerity.txt,train2
4,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-TheFloodoftheMubahalah.txt,train3
5,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-TheIslamicStateBeforeAl-Malhamah.txt,train3
6,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-Introduction.txt,train2
7,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-IslamicStateReports.txt,test1
8,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-TheConceptofImamah.txt,test0
9,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-Interview.txt,test0
10,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-ConspiracyTheory.txt,train4
11,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-InTheWordsOfTheEnemy.txt,train3
12,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-ThePerfectStorm.txt,test0
13,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-TheAlliesOfAlqaidahInSham.txt,test0
14,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-Foreward.txt,train2
15,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-HijrahandJihad.txt,train2
16,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-InTheWordsofTheEnemy.txt,train2
17,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-IjraTheMostDangerousBidah.txt,test0
18,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-Interview.txt,train2
19,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-Foreword.txt,train3
20,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-LessonsFromAShahid.txt,test0
21,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-AmongTheBelieversAreMen.txt,test1
22,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-History.txt,test0
23,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-ThePunishingofShu_aytatForTreachery.txt,test1
24,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-TheEnemysWords.txt,train4
25,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-TheEnemy_sWords.txt,test0
26,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-InTheWordsOfTheEnemy.txt,train4
27,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_1-HalabTribalAssemblies.txt,train3
28,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-InTheWordsofTheEnemy.txt,train2
29,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-FromThePagesOfHistory.txt,test1
30,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-TheFightAgainstthePKK.txt,train4
31,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-TheAlliesofAlqaidahInSham.txt,train4
32,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-TheQa_idah.txt,test1
33,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-PerfectingOne_sIslam.txt,train3
34,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-Foley_sBloodIsOnObama_sHands.txt,train3
35,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-ParadigmShift.txt,train4
36,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-Foreword.txt,test1
37,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-Foreword.txt,test1
38,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-TheFightForWilayatAl-Anbar.txt,train3
39,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-AdviceForSoldiersofTheIslamicState.txt,train3
40,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-LessonsFromTheQuran.txt,train4
41,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_2-Foreward.txt,train2
42,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-Foreword.txt,train2
43,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_9-News.txt,train2
44,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_8-ToOurSisters.txt,test0
45,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_5-TheEnemy_sWords.txt,test1
46,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_3-HijrahandForgiveness.txt,train4
47,ISIS,./data_dsicap_EVEN/ISIS/raw/Issue_6-ATestimonyFromWithin.txt,train3
48,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS10.txt,test0
49,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS20.txt,test0
50,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS03.txt,train1
51,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS05.txt,train1
52,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS01.txt,test0
53,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS18.txt,test0
54,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS02.txt,test0
55,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS19.txt,test0
56,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS11.txt,train1
57,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS12.txt,train1
58,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS06.txt,train1
59,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS16.txt,train1
60,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS08.txt,train1
61,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS13.txt,train1
62,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS14.txt,test0
63,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS09.txt,train1
64,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS15.txt,test0
65,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS04.txt,test0
66,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS07.txt,test0
67,SeaShepherds,./data_dsicap_EVEN/SeaShepherds/raw/SS17.txt,train1
68,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2003-06-15 A Timely Homely on What I Never Seem to Have, Rev. Mark Belletini.htm.txt",train4
69,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2004-09-12 Water Sunday, Rev. Mark Belletini.PDF.txt",test1
70,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2002-01-13 Throwing Out the Bible with the Baptismal Water, Rev. Mark Belletini.htm.txt",test1
71,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2013-03-17 God and Gaps, Rev. Mark Belletini.pdf.txt",train2
72,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2005-01-16 Competing Oppressions, Rev. Mark Belletini.PDF.txt",train2
73,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2010-05-23 Edges, Rev. Mark Belletini.pdf.txt",train4
74,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2002-01-27 Whole Persons, Tattered Lives, Rev. Mark Belletini.htm.txt",test0
75,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2002-05-26 Celebration of Life for Memorial Day Sunday, Rev. Mark Belletini.htm.txt",test0
76,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2012-03-04 Remembering Josseline, Rev. Eric Meter.pdf.txt",test0
77,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2008-03-09 Rediscovering Unitarianism in Transylvania, Rev. Scott Gerard Prinster.PDF.txt",train2
78,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2006-04-30 Anger Hot and Cold, Rev. Mark Belletini.PDF.txt",test0
79,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2012-01-15 Resisting Being Co-Opted (MLK Sunday), Rev. Mark Belletini.pdf.txt",test1
80,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2004-02-01 Blues Without Music, Revs. Mark Belletini and Wendy Fish.PDF.txt",train3
81,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2007-12-24 Christmas Eve, Rev. Mark Belletini.txt",test0
82,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2005-12-24 Christmas Eve Compline, Rev. Mark Belletini.pdf.txt",train2
83,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf.txt",train3
84,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2005-02-06 How and Why To Sing, Rev. Mark Belletini.PDF.txt",train3
85,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2005-04-24 The Eternal Mystery Story, Rev. Mark Belletini.PDF.txt",test1
86,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2008-08-24 Knoxville, Rev. Mark Belletini.pdf.txt",test0
87,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2007-01-07 Along the Way, Joy, Rev. Mark Belletini.PDF.txt",train3
88,Unitarian,"./data_dsicap_EVEN/Unitarian/raw/2008-04-06 Accountability, Rev. Mark Belletini.txt",train2
