,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,15.2136878967,"you, we, my, your, s, get, me, don, better, know, our, want, heaven, t, god, ill, christ, ask, said, lord, thing, wisdom, say, pray, happen, confid, fear, jesus, go, will",0.0351182573334,0.0269050799482,0.7,0.3,0.607483316919,0.656263158021,0.670454190249
1,DorothyDay_test8,10,12.2011270523,"we, our, labor, me, get, go, worker, tri, my, you, too, love, manual, your, told, say, talk, morn, room, know, want, am, chariti, us, she, judg, poverti, night, peter, let",0.028984262882,0.0222485133696,0.9,0.1,0.759815860533,0.781944107485,0.687244162723
2,Shepherd_train27,10,14.7053389549,"we, you, my, your, me, get, s, christ, our, pray, want, hope, preacher, don, ask, god, love, preach, go, said, t, thing, i, say, got, lord, ill, sin, mom, whi",0.0342810271041,0.0201257313533,0.9,0.1,0.646692419645,0.63969605455,0.659590606687
3,Unitarian_train13,10,21.1306700706,"we, you, my, me, our, your, say, silenc, know, get, am, nt, want, s, ask, i, anger, love, authent, let, tell, dont, gift, too, angri, merci, thing, go, talk, us",0.0292184815972,0.0239092936058,0.8,0.2,0.681783359261,0.652600510731,0.702634131384
4,Unitarian_test6,10,18.1886329651,"my, you, we, me, our, your, let, know, get, want, am, i, silenc, say, jefferson, love, ourselv, forgiv, garden, frustrat, dont, go, realli, tri, cult, too, privileg, everyth, s, feel",0.0317144352719,0.0217043874529,0.8,0.2,0.690912197282,0.666652718775,0.561799186249
5,JohnPiper_train57,9,12.0231060982,"you, we, grace, vers, your, christ, our, god, husband, nt, judgment, hope, my, me, s, say, etern, risk, thing, will, let, salvat, step, glori, comfort, save, futil, deed, wive, wrath",0.0334590111084,0.0271839998778,0.555555555556,0.444444444444,0.713018207543,0.689830318029,0.622985891928
6,WBC_train34,10,16.0723679066,"unto, shall, thou, we, thee, my, me, hath, god, lord, afflict, thi, ye, you, s, christ, sin, our, coven, say, sermon, your, thing, balaam, judg, scriptur, wit, vengeanc, sunday, belov",0.0264110466855,0.0326697634485,0.2,0.8,0.632782960283,0.795816070198,0.721847312897
7,DorothyDay_train68,10,11.1905190945,"we, me, my, our, worker, get, you, bed, morn, too, street, fr, priest, go, night, i, am, labor, inde, joy, hospit, prayer, room, sleep, hard, her, hour, migrant, retreat, your",0.0255928037739,0.0197389541491,0.6,0.4,0.69128007319,0.768518851275,0.730405884068
8,Shepherd_train44,10,15.083165884,"you, we, your, s, me, christ, my, get, want, know, ill, ask, jesus, encourag, don, said, t, our, god, car, preach, money, pray, talk, thing, didn, sin, do, say, whi",0.0329104075315,0.0207660236535,1.0,0.0,0.603328589859,0.616989098633,0.573108712565
9,Shepherd_test15,10,15.3588731289,"you, we, your, s, my, me, get, don, want, our, christ, t, ask, god, know, thing, ill, love, lord, i, sin, too, preacher, lose, let, said, do, go, rememb, someon",0.0318596175331,0.0229002365895,0.7,0.3,0.585242757514,0.644960793783,0.537944856037
