,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
377,DorothyDay_train50,5,9.24702906609,"poverti, get, talk, cloth, maurin, beg, reader, poor, worker, peter, say, rememb, hard, mayb, want, street, babi, room, stay, mott",0.0250237291143,0.0235370767864,0.6,0.4,0.35823538113,0.706588815536,0.0259599130645,0.00410528857764,0.0160589229655,0.0100217338807,0.0147307413668,0.00289785076069,0.0124366095146,0.737305562251,0.711813670844,DorothyDay,4,4.01333333333,4,4.23237876005,4
380,DorothyDay_train96,5,11.0875658989,"get, pray, say, too, walk, feel, beach, shall, worker, talk, tri, done, ask, miracl, job, love, poverti, labor, girl, know",0.0258203510882,0.0186891607933,0.8,0.2,0.27627448412,0.71259795831,0.0187812187812,0.0013986013986,0.0328671328671,0.0113886113886,0.00809190809191,0.0048951048951,0.0112887112887,0.677591017675,0.735631584976,DorothyDay,4,5.09666666667,7,6.87886103406,7
364,DorothyDay_test1,5,7.52161598206,"christ, worker, get, say, job, prison, too, meet, rememb, shall, fred, maurin, ask, dear, wash, thing, coffe, tamar, hope, nicki",0.0235013280502,0.0265027431024,0.6,0.4,0.343854490572,0.746020134265,0.0183250037862,0.00469483568075,0.0175677722247,0.010752688172,0.0113584734212,0.0116613660457,0.00908677873694,0.696150030366,0.624498069766,DorothyDay,4,4.17666666667,4,4.403205027,4
375,DorothyDay_train86,5,5.60897898674,"worker, talk, get, negro, ask, poverti, know, gerri, thank, tri, christ, peter, maurin, away, done, smell, retreat, summari, must, cathol",0.0308958481145,0.0255908172748,0.8,0.2,0.369990037063,0.726170035926,0.0341535850658,0.00551548578702,0.00848536274926,0.0169707254985,0.0195163343233,0.00466694951209,0.00975816716165,0.689152492116,0.706230199126,DorothyDay,4,3.00666666667,1,3.33870416525,4
436,DorothyDay_train106,5,8.63659501076,"get, worker, cloth, room, too, bread, stjoseph, ask, dollar, night, coffe, soup, job, boweri, meal, walk, bed, cook, floor, maurin",0.0165724389984,0.0196000879306,0.2,0.8,0.346231975459,0.745314254406,0.0319037656904,0.00274581589958,0.0090219665272,0.0132060669456,0.00876046025105,0.00326882845188,0.0105910041841,0.743063606696,0.684511668199,DorothyDay,4,4.15333333333,4,5.48222517922,6
150,Shepherd_train98,5,17.2061209679,"get, don, christ, preacher, preach, said, want, ill, tell, insist, bad, know, lord, whi, happen, evil, god, thing, told, think",0.0262857644811,0.0204051605482,0.8,0.2,0.228689406603,0.560905541498,0.0180910792265,0.0203368683718,0.0232688708671,0.008109794136,0.0223955084217,0.00343106674984,0.014535246413,0.631664390181,0.547876449007,Shepherd,4,4.03333333333,4,4.17266440815,4
441,DorothyDay_train136,5,12.6206738949,"worker, get, tax, room, love, tree, priest, kept, charli, hour, too, tri, night, job, cathol, street, talk, retreat, told, farm",0.0242698670434,0.018717703746,0.8,0.2,0.329135531136,0.732400382226,0.0184043677351,0.00352236703064,0.0147939415287,0.00704473406129,0.0185804860867,0.00625220147939,0.0108312786192,0.724874605789,0.688686197759,DorothyDay,4,4.03333333333,4,3.84829557937,4
29,PastorAnderson_test6,5,58.7353699207,"say, bibl, vers, get, whi, unto, thing, shall, talk, look, pastor, know, christ, preach, let, want, jesus, testament, god, scriptur",0.0250713015941,0.0160033396613,1.0,0.0,0.382729549256,0.630652473079,0.0127464716536,0.0247240542665,0.0212896832177,0.0156511635854,0.0150873116222,0.0014523459659,0.0170864231282,0.75975002152,0.658192241063,PastorAnderson,2,2.09,2,2.83481665685,2
483,DorothyDay_test41,5,6.69807600975,"worker, joy, sing, too, talk, pictur, spin, hospit, psalm, tree, want, christ, silenc, miss, tamar, gandhi, get, thursday, love, night",0.0280605550167,0.0175091758454,0.8,0.2,0.322895927602,0.684112619407,0.0169462216842,0.00518761888293,0.0133148884662,0.00726266643611,0.00795434895383,0.00484177762407,0.0122773646896,0.691923933978,0.675165799998,DorothyDay,4,5.63,4,4.99239733271,4
411,DorothyDay_train115,5,12.2371990681,"too, get, told, talk, pio, padr, worker, franz, room, ask, street, dollar, bed, giovanni, bill, stjoseph, tree, relief, zahn, how",0.0205292072523,0.0162904484318,0.8,0.2,0.328482665383,0.749184435026,0.0172367114881,0.00234635863189,0.0146196191679,0.0114610594712,0.0257197003881,0.00460247270102,0.00848298889992,0.76796901588,0.782508661988,DorothyDay,4,4.71,4,4.0788745943,4
