,group,filepath,subgroup
0,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU01.txt,test1
1,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU02.txt,train2
2,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU03.txt,train2
3,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU04.txt,train2
4,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU05.txt,train2
5,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU06.txt,test0
6,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU07.txt,train2
7,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU08.txt,train3
8,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU09.txt,test1
9,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU10.txt,test0
10,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU11.txt,test0
11,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU12.txt,train3
12,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU13.txt,train3
13,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU14.txt,test1
14,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU15.txt,train3
15,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU16.txt,train2
16,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU17.txt,test1
17,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU19.txt,train3
18,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU20.txt,test1
19,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU21.txt,train2
20,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU22.txt,train3
21,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU23.txt,test1
22,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU24.txt,test0
23,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU25.txt,test1
24,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU26.txt,test0
25,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU27.txt,train2
26,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU28.txt,train2
27,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU29.txt,test0
28,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU30.txt,train2
29,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU31.txt,train3
30,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU32.txt,train3
31,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU33.txt,test0
32,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU34.txt,train3
33,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU35.txt,test1
34,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU36.txt,test0
35,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU37.txt,test0
36,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU38.txt,test0
37,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU39.txt,test1
38,ACLU,./data_dsicap_FULL/ACLU/raw/ACLU40.txt,test1
39,AEU,./data_dsicap_FULL/AEU/raw/AEU001.txt,train1
40,AEU,./data_dsicap_FULL/AEU/raw/AEU002.txt,test0
41,AEU,./data_dsicap_FULL/AEU/raw/AEU003.txt,test0
42,AEU,./data_dsicap_FULL/AEU/raw/AEU004.txt,test0
43,AEU,./data_dsicap_FULL/AEU/raw/AEU005.txt,train1
44,AEU,./data_dsicap_FULL/AEU/raw/AEU006.txt,test0
45,AEU,./data_dsicap_FULL/AEU/raw/AEU007.txt,train1
46,AEU,./data_dsicap_FULL/AEU/raw/AEU008.txt,test0
47,AEU,./data_dsicap_FULL/AEU/raw/AEU009.txt,test0
48,AEU,./data_dsicap_FULL/AEU/raw/AEU010.txt,test0
49,AEU,./data_dsicap_FULL/AEU/raw/AEU011.txt,test0
50,AEU,./data_dsicap_FULL/AEU/raw/AEU012.txt,test0
51,AEU,./data_dsicap_FULL/AEU/raw/AEU013.txt,train1
52,AEU,./data_dsicap_FULL/AEU/raw/AEU014.txt,train1
53,AEU,./data_dsicap_FULL/AEU/raw/AEU015.txt,test0
54,AndrewMurray,./data_dsicap_FULL/AndrewMurray/raw/AndrewMurray-HolyinChrist.txt,test0
55,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai01.txt,test0
56,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai02.txt,test1
57,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai03.txt,test1
58,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai04.txt,test1
59,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai05.txt,test2
60,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai06.txt,train4
61,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai07.txt,test0
62,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai08.txt,train5
63,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai09.txt,test2
64,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai10.txt,train5
65,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai11.txt,train6
66,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai12.txt,train4
67,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai13.txt,train5
68,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai14.txt,test0
69,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai15.txt,train3
70,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai16.txt,train6
71,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai17.txt,train6
72,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai18.txt,train6
73,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai19.txt,test2
74,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai20.txt,train6
75,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai21.txt,train3
76,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai22.txt,test2
77,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai23.txt,train3
78,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai24.txt,train5
79,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai25.txt,test0
80,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai26.txt,train4
81,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai27.txt,test1
82,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai28.txt,train6
83,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai29.txt,train3
84,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai30.txt,train4
85,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai31.txt,test2
86,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai32.txt,test0
87,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai33.txt,test0
88,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai34.txt,train7
89,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai35.txt,train3
90,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai36.txt,train5
91,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai37.txt,test2
92,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai38.txt,train3
93,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai39.txt,train5
94,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai40.txt,train4
95,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai41.txt,train3
96,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai42.txt,train5
97,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai43.txt,test1
98,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai44.txt,train6
99,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai45.txt,test0
100,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai46.txt,train6
101,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai47.txt,train7
102,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai48.txt,train3
103,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai49.txt,train4
104,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai50.txt,test2
105,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai51.txt,test1
106,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai52.txt,train3
107,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai53.txt,test0
108,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai54.txt,test1
109,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai55.txt,test0
110,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai56.txt,train4
111,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai57.txt,train6
112,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai58.txt,train5
113,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai59.txt,test2
114,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai60.txt,test2
115,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai61.txt,train4
116,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai62.txt,train7
117,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai63.txt,test0
118,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai64.txt,train3
119,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai65.txt,test2
120,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai66.txt,train5
121,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai67.txt,test1
122,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai68.txt,train4
123,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai69.txt,train6
124,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai70.txt,test1
125,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai71.txt,train5
126,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai72.txt,train4
127,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai73.txt,test1
128,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay001.txt,train53
129,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay002.txt,train46
130,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay003.txt,train53
131,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay004.txt,test12
132,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay005.txt,train71
133,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay006.txt,test19
134,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay007.txt,test12
135,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay008.txt,train46
136,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay009.txt,train33
137,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay010.txt,train69
138,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay011.txt,test5
139,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay012.txt,train47
140,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay013.txt,train31
141,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay014.txt,train62
142,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay015.txt,test7
143,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay016.txt,train64
144,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay017.txt,train50
145,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay018.txt,train72
146,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay019.txt,train62
147,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay020.txt,test10
148,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay021.txt,test14
149,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay022.txt,test12
150,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay023.txt,train45
151,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay024.txt,test13
152,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay025.txt,train50
153,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay026.txt,train70
154,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay027.txt,test17
155,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay028.txt,test15
156,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay029.txt,train53
157,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay030.txt,test21
158,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay031.txt,train58
159,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay032.txt,train27
160,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay033.txt,train29
161,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay034.txt,test8
162,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay035.txt,test23
163,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay036.txt,test16
164,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay037.txt,train64
165,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay038.txt,test9
166,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay039.txt,train71
167,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay040.txt,train55
168,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay041.txt,train49
169,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay042.txt,train58
170,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay043.txt,test9
171,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/DorothyDay044.txt,test10
