,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test4
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,test9
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test1
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test0
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,test2
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,test4
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,test5
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,test8
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,test6
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,test3
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,test5
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,test8
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,test0
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,test5
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,test6
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,test9
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,test3
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test2
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,test6
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,test7
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,test0
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test9
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,test3
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,test1
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,test4
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,test5
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,test8
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,test1
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test6
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test1
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,test7
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,test9
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,test3
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,test2
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,test6
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,test8
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,test7
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,test1
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,test0
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,test8
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test7
41,Bahai,./data_dsicap/Bahai/raw/Bahai42.txt,test9
42,Bahai,./data_dsicap/Bahai/raw/Bahai43.txt,test5
43,Bahai,./data_dsicap/Bahai/raw/Bahai44.txt,test4
44,Bahai,./data_dsicap/Bahai/raw/Bahai45.txt,test7
45,Bahai,./data_dsicap/Bahai/raw/Bahai46.txt,test2
46,Bahai,./data_dsicap/Bahai/raw/Bahai47.txt,test4
47,Bahai,./data_dsicap/Bahai/raw/Bahai48.txt,test0
48,Bahai,./data_dsicap/Bahai/raw/Bahai49.txt,test3
49,Bahai,./data_dsicap/Bahai/raw/Bahai50.txt,test2
50,DorothyDay,./data_dsicap/DorothyDay/raw/12.html.txt,test1
51,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,test3
52,DorothyDay,./data_dsicap/DorothyDay/raw/142.html.txt,test6
53,DorothyDay,./data_dsicap/DorothyDay/raw/143.html.txt,test7
54,DorothyDay,./data_dsicap/DorothyDay/raw/145.html.txt,test3
55,DorothyDay,./data_dsicap/DorothyDay/raw/146.html.txt,test2
56,DorothyDay,./data_dsicap/DorothyDay/raw/147.html.txt,test0
57,DorothyDay,./data_dsicap/DorothyDay/raw/148.html.txt,test2
58,DorothyDay,./data_dsicap/DorothyDay/raw/149.html.txt,test2
59,DorothyDay,./data_dsicap/DorothyDay/raw/150.html.txt,test2
60,DorothyDay,./data_dsicap/DorothyDay/raw/151.html.txt,test6
61,DorothyDay,./data_dsicap/DorothyDay/raw/152.html.txt,test4
62,DorothyDay,./data_dsicap/DorothyDay/raw/153.html.txt,test1
63,DorothyDay,./data_dsicap/DorothyDay/raw/154.html.txt,test6
64,DorothyDay,./data_dsicap/DorothyDay/raw/155.html.txt,test6
65,DorothyDay,./data_dsicap/DorothyDay/raw/156.html.txt,test0
66,DorothyDay,./data_dsicap/DorothyDay/raw/158.html.txt,test5
67,DorothyDay,./data_dsicap/DorothyDay/raw/159.html.txt,test5
68,DorothyDay,./data_dsicap/DorothyDay/raw/160.html.txt,test7
69,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,test3
70,DorothyDay,./data_dsicap/DorothyDay/raw/162.html.txt,test1
71,DorothyDay,./data_dsicap/DorothyDay/raw/164.html.txt,test0
72,DorothyDay,./data_dsicap/DorothyDay/raw/165.html.txt,test8
73,DorothyDay,./data_dsicap/DorothyDay/raw/166.html.txt,test0
74,DorothyDay,./data_dsicap/DorothyDay/raw/167.html.txt,test6
75,DorothyDay,./data_dsicap/DorothyDay/raw/169.html.txt,test4
76,DorothyDay,./data_dsicap/DorothyDay/raw/170.html.txt,test4
77,DorothyDay,./data_dsicap/DorothyDay/raw/171.html.txt,test5
78,DorothyDay,./data_dsicap/DorothyDay/raw/172.html.txt,test5
79,DorothyDay,./data_dsicap/DorothyDay/raw/173.html.txt,test3
80,DorothyDay,./data_dsicap/DorothyDay/raw/174.html.txt,test1
81,DorothyDay,./data_dsicap/DorothyDay/raw/175.html.txt,test2
82,DorothyDay,./data_dsicap/DorothyDay/raw/176.html.txt,test7
