,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test9
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,test3
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test4
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test0
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,test3
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,test1
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,test6
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,test8
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,test2
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,test0
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,test3
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,test4
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,test1
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,test0
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,test5
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,test2
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,test0
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test2
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,test6
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,test5
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,test6
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test3
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,test9
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,test7
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,test2
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,test7
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,test2
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,test1
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test3
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test5
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,test9
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,test1
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,test5
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,test4
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,test8
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,test5
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,test8
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,test6
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,test7
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,test4
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test8
41,Bahai,./data_dsicap/Bahai/raw/Bahai42.txt,test4
42,Bahai,./data_dsicap/Bahai/raw/Bahai43.txt,test9
43,Bahai,./data_dsicap/Bahai/raw/Bahai44.txt,test0
44,Bahai,./data_dsicap/Bahai/raw/Bahai45.txt,test6
45,Bahai,./data_dsicap/Bahai/raw/Bahai46.txt,test7
46,Bahai,./data_dsicap/Bahai/raw/Bahai47.txt,test9
