,group,filepath,subgroup
0,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/12.html.txt,test-PKC7L9
1,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/13.html.txt,test-OIAZ4X
2,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/2.html.txt,test-D5XVTU
3,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/3.html.txt,test-CSD4T9
4,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/5.html.txt,test-QFYQW7
5,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/al_furqan_being_peaceful_and_greatful.docx.txt,test-3EKMF5
6,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/are_you_living_a_dream.txt,test-Y9LGV0
7,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/be_like_the_bee.docx.txt,test-2UQTPI
8,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/believers_response_by_nouman_ali_khan.txt,test-9ETSNV
9,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/chronicles_of_the_sahaba_in_their_youth.docx.txt,test-XYFPD8
10,NawDawg,./data_dsicap/fake_data/NawDawg/raw/naw_dawg.txt,test-XCDR5L
11,NawDawg,./data_dsicap/fake_data/NawDawg/raw/yea_dawg.txt,test-LVJ8R6
12,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/where-do-you-put-your-menorah.txt,test-DUTDTT
13,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/who-jew-revisited.txt,test-RMQLMM
14,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/why-synagogue.txt,test-0X5UR4
15,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/will-believe.txt,test-80ZII3
16,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/zerizus.txt,test-YG3RE2
