,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,64.3439509869,"s, don, get, sunday, ask, want, t, god, know, said, christ, pray, go, preach, lord, i, ill, love, whi, let, bless, preacher, jesus, thing, better, say, think, someon, ve, repli",0.035461256331,0.0176356477851,1.0,0.0,0.419819298681,0.0721136453233,0.627006561037,0.0208281588191,0.0180605329454,0.0240570556719,0.00904800766419,0.0259731043537,0.00468367455558,0.0121349749849,0.675707882622,0.637698753447
1,DorothyDay_test8,10,49.7355070114,"get, obedi, worker, peter, too, go, tri, told, want, i, love, paper, maurin, know, priest, talk, say, hospit, obey, farm, meant, fr, christ, labor, room, thing, bread, rememb, mind, how",0.0288471713013,0.0186379096155,0.9,0.1,0.42736937932,0.186794173863,0.750673842616,0.0202455408849,0.00208478109798,0.0191799861015,0.0108408617095,0.0213110956683,0.00412323372713,0.0105165624276,0.747877771405,0.624165253527
2,Shepherd_train27,10,54.3268280029,"s, pray, get, christ, don, sin, prayer, want, ask, lord, thing, god, ill, job, t, know, let, preach, i, said, joy, thank, jesus, spirit, got, preacher, whi, too, look, hear",0.0321479293999,0.0242149832436,0.6,0.4,0.421012088515,0.0784218871872,0.629158792208,0.0226694102466,0.014334042479,0.0266452760437,0.00718445924738,0.0232623025146,0.00547553447494,0.0126599937223,0.68299094884,0.649388077983
3,Unitarian_train13,10,67.1205348969,"say, prison, evil, depress, know, am, i, silenc, love, circl, get, ask, dont, talk, ourselv, s, realli, too, think, feel, let, tell, wonder, ecstasi, forgiv, merci, want, everyon, yes, look",0.0261086617901,0.0274699328695,0.5,0.5,0.395067379071,0.109352448409,0.644361679387,0.0171589688507,0.0093447905478,0.0257518796992,0.0122448979592,0.00853920515575,0.00682062298604,0.0108485499463,0.724925153931,0.622722315021
4,Unitarian_test6,10,63.1916360855,"tree, s, am, let, nt, want, love, authent, say, get, fig, heal, ask, tell, i, know, wonder, go, ourselv, e, n, too, whi, christma, unitarian, dream, hope, talk, joy, congreg",0.0306341204659,0.0231588807084,0.8,0.2,0.367279887367,0.111583713839,0.635327618919,0.0210376233014,0.0116390723659,0.0237146099456,0.0101550906393,0.0104751651293,0.00203683766404,0.0110862164286,0.664113612686,0.661045582385
5,JohnPiper_train57,9,37.6901350021,"worship, vers, s, love, christ, sheep, god, jesus, luke, say, nt, risk, thing, want, will, eat, sinner, sin, labor, shall, know, shepherd, vain, depth, whi, fellowship, sleep, bethlehem, let, answer",0.0275428000531,0.0288985404248,0.333333333333,0.666666666667,0.503720813218,0.120162275051,0.72463450289,0.0209703947368,0.0116959064327,0.0145285087719,0.0108735380117,0.0236659356725,0.00031980994152,0.0113304093567,0.731460827302,0.731768956298
6,WBC_train34,10,49.7244801521,"shall, unto, ye, job, thou, s, belov, lord, god, ie, wit, thee, obama, sermon, hath, jehoshaphat, silenc, christ, heaven, sunday, say, thi, sodomit, thing, trumpet, outlin, afflict, fag, isa, vers",0.0282337696325,0.0270886485488,0.6,0.4,0.408866835278,0.174035133271,0.542406874195,0.0112775569822,0.00625021230341,0.0150140969462,0.0134855124155,0.0225551139645,0.000679370902544,0.00900166445871,0.717996740652,0.703048188657
7,DorothyDay_train68,10,25.8229391575,"worker, too, get, say, room, moment, maurin, bread, pay, pray, go, farm, weav, ask, told, comfort, street, tri, answer, babi, destitut, rememb, i, intellectu, know, so, ddlw, summari, morn, away",0.0274013494656,0.0191083678857,0.8,0.2,0.494676879847,0.158253229743,0.757029308148,0.0229441481897,0.00357844513051,0.0131911310693,0.00905136121246,0.0162082514735,0.0131209654785,0.00813920853214,0.684814501613,0.685404425546
8,Shepherd_train44,10,57.0717759132,"s, don, get, know, want, ask, t, said, ill, christ, thing, sin, i, someth, god, lord, jesus, re, job, say, do, heaven, got, didn, tell, good, sure, wait, ve, anyth",0.0334336110727,0.018460885085,1.0,0.0,0.431992752208,0.0686286318239,0.635736023001,0.0214249932565,0.0181495896112,0.0249316018651,0.0102500867019,0.0244691919387,0.0065893414512,0.0124850680128,0.657141965158,0.656500585243
9,Shepherd_test15,10,62.9176559448,"s, get, know, ask, don, want, ill, god, love, satan, evil, t, preacher, christ, fear, said, tri, i, sure, woman, let, someon, say, got, sin, walk, thing, go, ve, will",0.034395283616,0.0242224717235,0.9,0.1,0.418108023935,0.0623403874789,0.642429624784,0.0220750551876,0.01788840679,0.0242064398264,0.00860165943518,0.0279363629444,0.00745984623582,0.0133211539925,0.682504717661,0.631678241956
10,DorothyDay_test13,10,38.9191470146,"fr, love, priest, roy, retreat, too, worker, floor, prayer, mroconnel, tri, go, get, feast, say, feel, morn, know, put, mauric, han, farm, tell, away, bread, labor, look, ask, job, thing",0.0343692083166,0.0152628004639,0.9,0.1,0.352424983177,0.108368947372,0.659643504217,0.0255126953125,0.00244140625,0.00811767578125,0.0105590820312,0.0299072265625,0.002685546875,0.01025390625,0.712491429197,0.599086619349
11,PastorAnderson_test5,10,249.470493078,"s, re, nt, say, go, get, bibl, vers, let, shall, want, know, talk, unto, ve, look, thing, lot, christ, pray, revel, whi, god, chapter, save, i, realli, jesus, sin, finish",0.0271435972054,0.020808684974,0.7,0.3,0.545432948833,0.0627938309051,0.668350665661,0.0152859395787,0.0272415707074,0.0242989172092,0.0164400940944,0.0177704554065,0.00250213650741,0.0181933517176,0.700765526349,0.786921535542
12,DorothyDay_test3,10,32.9721579552,"worker, labor, talk, want, night, ask, get, morn, farm, hour, hospit, noth, go, i, priest, say, know, street, cathol, steel, spoke, stay, told, bread, love, too, ddlw, summari, guest, reader",0.0241944040097,0.019421753483,0.8,0.2,0.431795300612,0.1477291828,0.712140872462,0.0193615544761,0.00242886884108,0.0167244968772,0.0131852879944,0.0145732130465,0.0058986814712,0.0089521165857,0.675137630877,0.676464153582
