,group,filepath,subgroup
0,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/12.html.txt,DorothyDay_test3
1,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/13.html.txt,DorothyDay_test3
2,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/142.html.txt,DorothyDay_test2
3,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/143.html.txt,DorothyDay_test0
4,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/145.html.txt,DorothyDay_test1
5,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/146.html.txt,DorothyDay_test0
6,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/147.html.txt,DorothyDay_test1
7,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/148.html.txt,DorothyDay_test2
8,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/149.html.txt,DorothyDay_test0
9,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/150.html.txt,DorothyDay_test3
10,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/151.html.txt,DorothyDay_test3
11,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/152.html.txt,DorothyDay_test1
12,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/153.html.txt,DorothyDay_test2
13,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/154.html.txt,DorothyDay_test2
14,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/155.html.txt,DorothyDay_test2
15,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/156.html.txt,DorothyDay_test2
16,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/158.html.txt,DorothyDay_test2
17,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/159.html.txt,DorothyDay_test0
18,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/160.html.txt,DorothyDay_test3
19,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/161.html.txt,DorothyDay_test1
20,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/162.html.txt,DorothyDay_test0
21,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/164.html.txt,DorothyDay_test1
22,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/165.html.txt,DorothyDay_test1
23,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/166.html.txt,DorothyDay_test0
