,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,9.79877018929,"s, god, grace, christ, get, preacher, sin, thing, elder, don",0.0461756705408,0.0461756705408,0.0,1.0,133.6,0.654402387668,0.683532367823,0.601234544395,Shepherd,4,6.5,5.48365960204
4,Shepherd_test9,10,9.8767220974,"s, want, sin, don, christ, t, jesus, god, get, know",0.0558593570223,0.0558593570223,0.0,1.0,149.3,0.584213197006,0.618321694204,0.745545280421,Shepherd,4,4.6,4.08588726305
6,Shepherd_test21,10,10.6309969425,"s, christ, ask, get, said, jesus, ill, don, want, talk",0.0510232962135,0.0510232962135,0.0,1.0,158.8,0.607855259976,0.613617518958,0.563443861898,Shepherd,4,4.0,4.18341565238
7,Shepherd_test0,10,11.3396980762,"s, thank, don, get, god, want, ill, know, t, said",0.0521000404574,0.0521000404574,0.0,1.0,171.4,0.628991494886,0.609250485729,0.651873745431,Shepherd,4,4.0,4.2219474763
10,Shepherd_test10,10,11.3393979073,"s, christ, ill, ask, get, don, jesus, said, heaven, sin",0.0495921223596,0.0495921223596,0.0,1.0,151.9,0.583340975279,0.607496026556,0.653355993241,Shepherd,4,4.0,3.90191239865
16,Shepherd_test20,10,11.6136579514,"s, don, get, t, christ, ill, god, ask, know, someon",0.04828950852,0.04828950852,0.0,1.0,153.1,0.579283608778,0.565522148387,0.633048570246,Shepherd,4,4.0,3.93476905928
17,Shepherd_test6,10,13.4164400101,"s, don, get, t, ill, want, said, know, christ, ask",0.0565915719404,0.0565915719404,0.0,1.0,194.4,0.544929492796,0.616778309661,0.721715854359,Shepherd,4,3.9,3.74220087188
22,Shepherd_test16,10,11.075083971,"s, christ, get, t, want, don, heaven, preach, better, said",0.055452542724,0.055452542724,0.0,1.0,178.0,0.647099256807,0.633223423739,0.640928704841,Shepherd,4,4.3,5.16219323866
24,Shepherd_test19,10,12.0567519665,"s, christ, grace, sin, get, don, pray, ask, preacher, god",0.0537978679578,0.0537978679578,0.0,1.0,169.2,0.593842332995,0.614691115721,0.68033784421,Shepherd,4,4.0,3.94689248421
26,Shepherd_test4,10,10.240500927,"s, don, christ, get, t, want, know, sin, pray, said",0.0551927409188,0.0551927409188,0.0,1.0,168.3,0.597252049219,0.607310485367,0.59075045589,Shepherd,4,4.0,4.01345193277
