,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,train2
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,train4
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test0
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,train3
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,test1
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,train3
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,test1
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,test1
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,train4
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,train2
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,test0
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,train2
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,train2
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,train4
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,train2
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,test1
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,train3
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,train4
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,test0
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,train4
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,train2
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test1
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,train3
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,test0
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,train3
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,test0
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,train3
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,train4
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test0
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test1
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,train4
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,test0
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,train2
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,test1
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,train4
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,train2
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,train3
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,test0
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,train2
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,test0
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test1
41,Bahai,./data_dsicap/Bahai/raw/Bahai42.txt,train4
42,Bahai,./data_dsicap/Bahai/raw/Bahai43.txt,train3
43,Bahai,./data_dsicap/Bahai/raw/Bahai44.txt,test1
44,Bahai,./data_dsicap/Bahai/raw/Bahai45.txt,train3
45,Bahai,./data_dsicap/Bahai/raw/Bahai46.txt,train4
46,Bahai,./data_dsicap/Bahai/raw/Bahai47.txt,train3
47,Bahai,./data_dsicap/Bahai/raw/Bahai48.txt,train2
48,Bahai,./data_dsicap/Bahai/raw/Bahai49.txt,test0
49,Bahai,./data_dsicap/Bahai/raw/Bahai50.txt,test1
50,DorothyDay,./data_dsicap/DorothyDay/raw/12.html.txt,test0
51,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,test1
52,DorothyDay,./data_dsicap/DorothyDay/raw/142.html.txt,test1
53,DorothyDay,./data_dsicap/DorothyDay/raw/143.html.txt,train3
54,DorothyDay,./data_dsicap/DorothyDay/raw/145.html.txt,test1
55,DorothyDay,./data_dsicap/DorothyDay/raw/146.html.txt,test1
56,DorothyDay,./data_dsicap/DorothyDay/raw/147.html.txt,train3
57,DorothyDay,./data_dsicap/DorothyDay/raw/148.html.txt,train3
58,DorothyDay,./data_dsicap/DorothyDay/raw/149.html.txt,train3
59,DorothyDay,./data_dsicap/DorothyDay/raw/150.html.txt,test0
60,DorothyDay,./data_dsicap/DorothyDay/raw/151.html.txt,train2
61,DorothyDay,./data_dsicap/DorothyDay/raw/152.html.txt,test0
62,DorothyDay,./data_dsicap/DorothyDay/raw/153.html.txt,test1
63,DorothyDay,./data_dsicap/DorothyDay/raw/154.html.txt,test1
64,DorothyDay,./data_dsicap/DorothyDay/raw/155.html.txt,train2
65,DorothyDay,./data_dsicap/DorothyDay/raw/156.html.txt,train2
66,DorothyDay,./data_dsicap/DorothyDay/raw/158.html.txt,train2
67,DorothyDay,./data_dsicap/DorothyDay/raw/159.html.txt,train3
68,DorothyDay,./data_dsicap/DorothyDay/raw/160.html.txt,train2
69,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,train4
70,DorothyDay,./data_dsicap/DorothyDay/raw/162.html.txt,test0
71,DorothyDay,./data_dsicap/DorothyDay/raw/164.html.txt,train3
72,DorothyDay,./data_dsicap/DorothyDay/raw/165.html.txt,train2
73,DorothyDay,./data_dsicap/DorothyDay/raw/166.html.txt,test1
74,DorothyDay,./data_dsicap/DorothyDay/raw/167.html.txt,test1
75,DorothyDay,./data_dsicap/DorothyDay/raw/169.html.txt,train3
76,DorothyDay,./data_dsicap/DorothyDay/raw/170.html.txt,train2
77,DorothyDay,./data_dsicap/DorothyDay/raw/171.html.txt,test0
78,DorothyDay,./data_dsicap/DorothyDay/raw/172.html.txt,train3
79,DorothyDay,./data_dsicap/DorothyDay/raw/173.html.txt,train2
80,DorothyDay,./data_dsicap/DorothyDay/raw/174.html.txt,test1
81,DorothyDay,./data_dsicap/DorothyDay/raw/175.html.txt,test0
82,DorothyDay,./data_dsicap/DorothyDay/raw/176.html.txt,train2
83,DorothyDay,./data_dsicap/DorothyDay/raw/177.html.txt,train3
84,DorothyDay,./data_dsicap/DorothyDay/raw/178.html.txt,test0
85,DorothyDay,./data_dsicap/DorothyDay/raw/2.html.txt,train3
86,DorothyDay,./data_dsicap/DorothyDay/raw/3.html.txt,train2
87,DorothyDay,./data_dsicap/DorothyDay/raw/5.html.txt,test0
88,DorothyDay,./data_dsicap/DorothyDay/raw/53.html.txt,test1
89,DorothyDay,./data_dsicap/DorothyDay/raw/54.html.txt,test0
