,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test0
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,test0
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test1
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test0
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,train2
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,train4
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,test0
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,train3
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,train3
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,train4
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,train3
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,test1
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,train3
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,test1
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,train2
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,train3
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,train2
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test1
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,train3
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,train2
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,train3
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test0
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,test1
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,train4
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,train4
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,test1
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,test1
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,train2
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,train4
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test1
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,test0
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,train4
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,train2
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,test0
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,train3
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,train2
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,train4
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,test0
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,test0
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,train3
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test1
41,Bahai,./data_dsicap/Bahai/raw/Bahai42.txt,train2
42,Bahai,./data_dsicap/Bahai/raw/Bahai43.txt,train4
43,Bahai,./data_dsicap/Bahai/raw/Bahai44.txt,test1
44,Bahai,./data_dsicap/Bahai/raw/Bahai45.txt,test0
45,Bahai,./data_dsicap/Bahai/raw/Bahai46.txt,train2
46,Bahai,./data_dsicap/Bahai/raw/Bahai47.txt,train3
47,Bahai,./data_dsicap/Bahai/raw/Bahai48.txt,train4
48,Bahai,./data_dsicap/Bahai/raw/Bahai49.txt,train2
49,Bahai,./data_dsicap/Bahai/raw/Bahai50.txt,train4
50,DorothyDay,./data_dsicap/DorothyDay/raw/12.html.txt,train3
51,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,train3
52,DorothyDay,./data_dsicap/DorothyDay/raw/142.html.txt,test1
53,DorothyDay,./data_dsicap/DorothyDay/raw/143.html.txt,test1
54,DorothyDay,./data_dsicap/DorothyDay/raw/145.html.txt,test0
55,DorothyDay,./data_dsicap/DorothyDay/raw/146.html.txt,train4
56,DorothyDay,./data_dsicap/DorothyDay/raw/147.html.txt,train3
57,DorothyDay,./data_dsicap/DorothyDay/raw/148.html.txt,train3
58,DorothyDay,./data_dsicap/DorothyDay/raw/149.html.txt,test1
59,DorothyDay,./data_dsicap/DorothyDay/raw/150.html.txt,test1
60,DorothyDay,./data_dsicap/DorothyDay/raw/151.html.txt,test0
61,DorothyDay,./data_dsicap/DorothyDay/raw/152.html.txt,train2
62,DorothyDay,./data_dsicap/DorothyDay/raw/153.html.txt,test0
63,DorothyDay,./data_dsicap/DorothyDay/raw/154.html.txt,test0
64,DorothyDay,./data_dsicap/DorothyDay/raw/155.html.txt,train2
65,DorothyDay,./data_dsicap/DorothyDay/raw/156.html.txt,test1
66,DorothyDay,./data_dsicap/DorothyDay/raw/158.html.txt,test1
67,DorothyDay,./data_dsicap/DorothyDay/raw/159.html.txt,test0
68,DorothyDay,./data_dsicap/DorothyDay/raw/160.html.txt,train2
69,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,test1
70,DorothyDay,./data_dsicap/DorothyDay/raw/162.html.txt,train2
71,DorothyDay,./data_dsicap/DorothyDay/raw/164.html.txt,train2
72,DorothyDay,./data_dsicap/DorothyDay/raw/165.html.txt,train3
73,DorothyDay,./data_dsicap/DorothyDay/raw/166.html.txt,train2
74,DorothyDay,./data_dsicap/DorothyDay/raw/167.html.txt,test0
75,DorothyDay,./data_dsicap/DorothyDay/raw/169.html.txt,train3
76,DorothyDay,./data_dsicap/DorothyDay/raw/170.html.txt,train2
77,DorothyDay,./data_dsicap/DorothyDay/raw/171.html.txt,train2
78,DorothyDay,./data_dsicap/DorothyDay/raw/172.html.txt,test0
79,DorothyDay,./data_dsicap/DorothyDay/raw/173.html.txt,train3
80,DorothyDay,./data_dsicap/DorothyDay/raw/174.html.txt,train3
81,DorothyDay,./data_dsicap/DorothyDay/raw/175.html.txt,train3
82,DorothyDay,./data_dsicap/DorothyDay/raw/176.html.txt,test1
83,DorothyDay,./data_dsicap/DorothyDay/raw/177.html.txt,train3
84,DorothyDay,./data_dsicap/DorothyDay/raw/178.html.txt,test1
85,DorothyDay,./data_dsicap/DorothyDay/raw/2.html.txt,test0
86,DorothyDay,./data_dsicap/DorothyDay/raw/3.html.txt,train2
87,DorothyDay,./data_dsicap/DorothyDay/raw/5.html.txt,test0
88,DorothyDay,./data_dsicap/DorothyDay/raw/53.html.txt,train2
89,DorothyDay,./data_dsicap/DorothyDay/raw/54.html.txt,test0
90,DorothyDay,./data_dsicap/DorothyDay/raw/60.html.txt,test1
91,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV01.txt,test1
92,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV02.txt,test0
93,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV03.txt,train4
94,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV04.txt,test1
95,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV05.txt,train2
96,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV06.txt,train3
97,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV07.txt,train5
98,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV08.txt,train5
99,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV09.txt,train5
100,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV10.txt,test1
101,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV11.txt,train4
102,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV12.txt,train3
103,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV13.txt,test0
104,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV14.txt,train4
105,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV15.txt,test1
106,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV16.txt,test0
107,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV17.txt,test1
108,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV18.txt,train2
109,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV19.txt,test0
110,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV20.txt,train2
111,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV21.txt,test1
112,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV22.txt,train4
113,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV23.txt,test0
114,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV24.txt,train4
115,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV25.txt,train2
116,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV26.txt,test0
117,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV27.txt,train3
118,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV28.txt,test0
119,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV29.txt,train5
120,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV30.txt,train4
121,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV31.txt,train4
122,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV32.txt,train2
123,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV33.txt,train4
124,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV34.txt,train3
125,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV35.txt,test1
126,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV36.txt,train2
127,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV37.txt,train2
128,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV38.txt,train5
129,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV39.txt,train3
130,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV40.txt,train3
