,group,filepath,subgroup
0,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV01.txt,train2
1,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV02.txt,train3
2,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV03.txt,test0
3,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV04.txt,train3
4,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV05.txt,train3
5,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV06.txt,train2
6,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV07.txt,train2
7,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV08.txt,train4
8,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV09.txt,train5
9,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV10.txt,train5
10,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV11.txt,test1
11,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV12.txt,test0
12,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV13.txt,test0
13,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV14.txt,train3
14,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV15.txt,train2
15,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV16.txt,train5
16,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV17.txt,train4
17,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV18.txt,test0
18,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV19.txt,train5
19,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV20.txt,train2
20,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV21.txt,test0
21,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV22.txt,test1
22,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV23.txt,train4
23,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV24.txt,test0
24,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV25.txt,train4
25,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV26.txt,train2
26,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV27.txt,test0
27,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV28.txt,test1
28,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV29.txt,train2
29,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV30.txt,train3
30,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV31.txt,train3
31,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV32.txt,train2
32,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV33.txt,test0
33,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV34.txt,train3
34,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV35.txt,train5
35,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV36.txt,train4
36,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV37.txt,test1
37,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV38.txt,train3
38,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV39.txt,train5
39,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV40.txt,train2
40,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV41.txt,train4
41,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV42.txt,train3
42,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV43.txt,train4
43,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV44.txt,train3
44,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV45.txt,test1
45,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV46.txt,train4
46,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV47.txt,train4
47,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV48.txt,train5
48,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV49.txt,test0
49,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV50.txt,train4
50,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV51.txt,test1
51,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV52.txt,train2
52,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV53.txt,test1
53,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV54.txt,train5
