,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,18.0624899864,"s, evil, get, ill, don, ask, christ, want, love, know, must, pray, preacher, said, let",0.03099986515,0.0262222039181,0.8,0.2,0.621946258446,0.0258010552053,0.0163428130228,0.0220370608673,0.0101338309098,0.0201068073607,0.0185626045554,0.011259812122,0.649400985621,0.627999978705
1,DorothyDay_test8,10,13.4314880371,"pray, get, talk, worker, room, too, got, i, am, want, fr, poverti, go, thing, night",0.0236178568603,0.0181977369948,0.7,0.3,0.714048365753,0.0166697197289,0.00315991939916,0.0215240886609,0.00925077853087,0.0202418025279,0.0206997618611,0.0100751053306,0.698176603793,0.662264466794
2,Shepherd_train27,10,16.8324530125,"s, get, don, christ, want, bless, t, love, know, evil, will, ill, said, ask, god",0.0344193769726,0.0261464758383,0.7,0.3,0.591483075932,0.0254098645967,0.0163597758363,0.020606355947,0.00870200842354,0.023565038811,0.0194228828014,0.0121131957256,0.608205852829,0.556279802582
3,Unitarian_train13,10,21.5067219734,"say, dont, congreg, ask, s, i, let, rod, know, love, rememb, unitarian, realli, am, tell",0.0315685275926,0.0206421776426,0.9,0.1,0.67837635382,0.0204614581093,0.0107222956158,0.0235644720268,0.00761928169836,0.0111524163569,0.0218439890626,0.00992349995392,0.679337713733,0.619983637105
4,Unitarian_test6,10,24.9057719707,"get, nt, s, am, let, congreg, unitarian, i, love, say, authent, luck, know, harm, ask",0.0322208915985,0.0203639709013,0.8,0.2,0.663099152835,0.0229331378606,0.00942457720299,0.024111210011,0.01052411121,0.0080894287659,0.0226975234305,0.0102099586366,0.698929647467,0.639021220348
5,JohnPiper_train57,9,12.2215058804,"god, vers, love, christ, say, s, nt, jesus, let, thing, hope, will, shall, want, prophet",0.0324910944019,0.0186563374046,0.777777777778,0.222222222222,0.699076299175,0.0215373991109,0.0180413483534,0.0140705252708,0.00638784582848,0.0214079157495,0.00945228538133,0.0118693081272,0.670216197231,0.68092099779
6,WBC_train34,10,16.3423709869,"shall, unto, thou, thi, lord, thee, s, god, heaven, ye, wait, babylon, christ, hath, belov",0.0281495292238,0.0262938158569,0.7,0.3,0.58842319738,0.0119620562182,0.00582409151147,0.0138452953896,0.0143335425821,0.0222849968613,0.00878844946642,0.0101136918463,0.752540254558,0.790519552838
7,DorothyDay_train68,10,11.5945520401,"worker, too, get, priest, farm, hospit, fr, say, cuba, retreat, vietnam, ask, talk, am, i",0.0245064743798,0.0198811605543,0.7,0.3,0.705923635061,0.0159658552008,0.004373485088,0.0141743070924,0.015122773738,0.0106965960586,0.0133312256297,0.0102750553272,0.71687726939,0.735334228021
8,Shepherd_train44,10,17.1092309952,"s, get, love, want, god, whi, preach, christ, don, ask, ill, wrath, t, someth, pray",0.0352344592248,0.0207252289583,0.9,0.1,0.59358555881,0.0231270586586,0.0162940640549,0.0229868946668,0.00872520849394,0.0219356647277,0.0219707057257,0.0121592262948,0.634910757883,0.688648924498
9,Shepherd_test15,10,18.1067779064,"s, pray, don, sin, ask, prayer, get, christ, god, t, ill, want, said, re, heaven",0.033697141763,0.0268235205263,0.6,0.4,0.577808181368,0.0204690693223,0.0169656469978,0.0235832224998,0.0117105135109,0.0264054238168,0.0198202874104,0.0118078307977,0.673261895006,0.719403959407
