,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,17.0391709805,"you, we, your, me, s, don, walk, my, get, want, t, ask, ill, our, bless",0.029956924593,0.017736576638,0.9,0.1,0.593400647534,0.0231556821264,0.0204434499593,0.0237320314619,0.0101369677244,0.0249525359371,0.0213927312178,0.0116965012205,0.671280421244,0.596591496868
1,DorothyDay_test8,10,11.1299510002,"we, my, me, our, worker, too, priest, you, talk, love, get, go, fr, ask, room",0.0287062325199,0.0193904895907,0.8,0.2,0.715957158239,0.0193988488595,0.00271797058197,0.0154018332978,0.0132167981241,0.0109251758687,0.0130036239608,0.00996589213387,0.785483256992,0.682387961961
2,Shepherd_train27,10,19.3834199905,"we, you, my, s, your, me, christ, ask, don, get, our, grace, know, want, god",0.0360853959462,0.0196696453206,0.9,0.1,0.61750823416,0.0232799833714,0.0165691718383,0.0275262048282,0.00950203402916,0.0204293731627,0.0232205956588,0.0135997862042,0.661621355211,0.616138464318
3,Unitarian_train13,10,25.3432130814,"we, you, my, our, me, your, s, know, wonder, let, nt, i, want, am, say",0.030028399013,0.0199915081937,0.7,0.3,0.673264322785,0.0244708655768,0.0091221237124,0.0236508994004,0.0091221237124,0.00771280684672,0.0220365909906,0.0114795264695,0.693656109322,0.565760399103
4,Unitarian_test6,10,21.6146421432,"we, you, my, me, our, wound, your, tell, feel, say, know, get, love, ask, i",0.0279011729302,0.0267147858504,0.6,0.4,0.690584638771,0.0209029857255,0.0115417042184,0.0275896153734,0.00953571532401,0.00962293223246,0.0222112393523,0.0115417042184,0.684239779987,0.746712996328
5,JohnPiper_train57,9,12.922729969,"you, your, we, god, coven, s, glori, vers, job, sin, say, my, shall, our, nt",0.0277920799791,0.0283329460633,0.333333333333,0.666666666667,0.683500421768,0.0171794662532,0.0141189912674,0.0110993226149,0.00958948828858,0.0206480045703,0.00799804129601,0.0108952909492,0.724462313514,0.741664569931
6,WBC_train34,10,20.6952910423,"shall, we, you, your, unto, ye, nt, god, our, s, thou, sin, christ, preach, heaven",0.0234003624778,0.0285896538829,0.3,0.7,0.6223438061,0.0172276848073,0.00912053901564,0.00975048615486,0.0211169236668,0.0167346826984,0.00821670181589,0.00923009503985,0.729145095085,0.658535782245
7,DorothyDay_train68,10,11.5704090595,"we, my, prison, me, our, worker, girl, she, prayer, pray, too, get, you, tri, love",0.0250529318696,0.022116940176,0.7,0.3,0.694319892558,0.0175501801338,0.00262480699949,0.0146680391148,0.0110138960371,0.0126608337622,0.0206381883685,0.0080802882141,0.764886244088,0.578350581973
8,Shepherd_train44,10,18.3829300404,"we, you, my, me, s, your, don, our, get, know, love, god, want, happen, t",0.0370214473156,0.0225573020832,0.8,0.2,0.608471318004,0.0241249565245,0.0131533183672,0.0258323584279,0.0111613494799,0.0210895753628,0.0209631011478,0.0130584627059,0.647175504487,0.636871299768
9,Shepherd_test15,10,17.0944900513,"you, we, my, s, your, me, get, know, don, want, our, god, t, preacher, christ",0.0340212443317,0.0199757917282,0.9,0.1,0.643548299012,0.0220398752204,0.0195307201953,0.0227519327275,0.00864641258646,0.0259392377594,0.0193611826936,0.0126474976265,0.678143075045,0.709902096821
10,DorothyDay_test13,10,14.3827610016,"we, love, our, get, worker, me, you, my, farm, bed, us, retreat, room, go, talk",0.0244378238197,0.0165192028784,0.7,0.3,0.685281814474,0.0213043112867,0.00315152533826,0.00949659635263,0.0127321623666,0.0119757962854,0.0090763929742,0.0116396335827,0.78603332367,0.78362194103
11,PastorAnderson_test5,10,55.4716300964,"you, s, re, we, say, nt, get, bibl, go, know, your, want, thing, talk, me",0.027316242107,0.0205491189918,0.8,0.2,0.64219103284,0.0137935031441,0.0259449225806,0.0192220386952,0.0181305359954,0.013146328977,0.0154645647995,0.0186907763192,0.698910807406,0.764305819812
12,DorothyDay_test3,10,14.7672557831,"we, me, fr, christ, my, room, our, get, too, worker, priest, pray, fear, talk, you",0.0231953740149,0.0185044075884,0.8,0.2,0.710687999215,0.0175329777116,0.00231567630153,0.0148864905099,0.0115370301451,0.0180291940619,0.0164164909234,0.00864243476823,0.693445086823,0.654764756968
13,DorothyDay_train29,10,9.27606296539,"we, our, farm, worker, my, get, room, me, love, hospit, go, know, you, fr, too",0.0270142478134,0.0207831000913,0.6,0.4,0.669819069536,0.0232365145228,0.00268113629109,0.012256623045,0.013150335142,0.0117459304181,0.0119374401532,0.0112352377913,0.764052489293,0.67687493
14,Unitarian_train25,10,21.3671832085,"we, my, you, our, me, your, disappoint, prison, say, know, feel, i, am, s, love",0.0298672417465,0.0254415771253,0.6,0.4,0.663621142895,0.0219179692091,0.00884357738865,0.0250616993771,0.0101657068986,0.00584675049947,0.0208015042896,0.0119579269009,0.658247393326,0.588016555351
15,JohnPiper_test8,10,15.6518878937,"we, you, your, hope, vers, christ, god, meek, s, say, sin, our, glori, let, nt",0.0280185153306,0.0252761760442,0.6,0.4,0.675698451031,0.0213459935491,0.0162722429602,0.00993005472402,0.0094951618164,0.0217808864567,0.00692204544631,0.0113434566738,0.69125538105,0.654152104471
16,DorothyDay_train65,10,9.41454696655,"we, our, my, me, get, worker, han, pilgrimag, tri, too, fr, you, priest, go, money",0.025654861324,0.0212096581388,0.7,0.3,0.698437295182,0.0241758241758,0.00277957336781,0.0136393018746,0.0100840336134,0.0131221719457,0.0136393018746,0.0109243697479,0.747681796834,0.676734847172
17,WBC_train23,10,21.0894150734,"shall, unto, we, you, me, s, christ, thou, sermon, my, beast, heaven, your, say, god",0.0263170808711,0.0244357901884,0.7,0.3,0.664332642773,0.0115450008227,0.00660889595788,0.0116272692371,0.0118466516755,0.0251467120057,0.00880272034224,0.0100367465584,0.781416117859,0.735371594679
18,WBC_train13,10,20.4564199448,"unto, shall, we, you, me, your, ye, thou, our, thi, my, lord, god, sin, christ",0.0260501656208,0.028823527272,0.4,0.6,0.661800943562,0.0179979430922,0.00982744829162,0.0127128328191,0.0162552851103,0.0186264426923,0.00882756256428,0.00942749400069,0.737788783351,0.789906314394
19,Shepherd_train65,10,15.4527740479,"we, you, s, my, your, me, pray, get, rememb, christ, troubl, ask, god, don, our",0.0310375644933,0.022442822349,0.8,0.2,0.591411957819,0.0221238938053,0.0147367631618,0.0204364781761,0.0105369731513,0.0239238038098,0.0202489875506,0.00997450127494,0.739176201715,0.710626906323
20,JohnPiper_test15,10,15.6732161045,"you, we, your, glori, god, hope, my, christ, etern, prayer, our, vers, s, nt, say",0.0305977306489,0.0179798453047,0.9,0.1,0.722715009925,0.0239261425702,0.0186405440643,0.0137073187921,0.00817505902252,0.0185700694175,0.0118397406533,0.0117692660066,0.714271901246,0.615700622358
21,Shepherd_test9,10,17.2482209206,"we, you, me, s, my, your, don, get, ask, god, know, christ, our, t, want",0.0357497701834,0.0202190231196,0.8,0.2,0.626430482709,0.022691363835,0.0149258748781,0.0240024204121,0.00931186338118,0.0278011228023,0.0213130735873,0.0125726964064,0.620360853909,0.696588533126
22,NaumanKhan_train5,10,25.8723518848,"you, allah, your, we, don't, know, me, say, get, talk, want, nt, my, guy, na",0.0254149876108,0.0164528306739,0.8,0.2,0.678447656548,0.0159188955997,0.0408326143227,0.0175150992235,0.0188955996549,0.0195858498706,0.0127696289905,0.0149698015531,0.684118797607,0.574631128938
23,Rabbinic_train16,6,7.3950548172,"we, our, my, you, jew, me, your, answer, am, rabbi, get, jewish, know, synagogu, will",0.0235124442204,0.0141357341983,1.0,0.0,0.747075699419,0.0233375959079,0.0082320971867,0.0159047314578,0.0100703324808,0.00567455242967,0.0103101023018,0.0127078005115,0.678476876314,0.634057856109
24,Rabbinic_train15,10,11.9234981537,"we, mose, our, you, my, your, me, israel, jew, jewri, rabbi, jewish, know, judaism, borowitz",0.0259063739938,0.0172730740072,0.8,0.2,0.739047869406,0.0203729981756,0.0077539022907,0.0134299614839,0.00638556659234,0.0139367524833,0.00962902898845,0.011656192986,0.714546603899,0.676500464724
25,JohnPiper_train41,10,16.9156060219,"your, we, you, god, hope, merci, s, my, vers, christ, me, our, say, nt, will",0.0339169651943,0.0200197276195,1.0,0.0,0.698027599796,0.0199805406908,0.0171311418445,0.014351240531,0.00778372367781,0.0201890332893,0.0108763638891,0.0120230731809,0.702442218234,0.65003664879
