,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
7,Shepherd_test46,3,8.50879907608,"s, christ, god, don, ask, love, preacher, want, ill, pray",0.0329728377992,0.0186102949289,1.0,0.0,197.333333333,0.613116631251,0.688203099397,0.572438784878,Shepherd,4,4.79234120757,4.10053982872
8,Shepherd_test52,3,7.39014101028,"don, s, re, happi, t, get, wisdom, evil, want, say",0.0419424388833,0.0218300551867,1.0,0.0,161.0,0.532673108665,0.682273432298,0.542216218234,Shepherd,4,4.57431477904,4.28564677777
9,Shepherd_test42,3,7.4886341095,"sin, pray, prayer, thank, god, s, super, christ, don, ask",0.0352933243665,0.0221958549504,1.0,0.0,136.666666667,0.611097265089,0.684055143311,0.619102253999,Shepherd,4,4.19861879481,4.13791924522
10,Shepherd_test7,3,6.44673299789,"worship, s, get, thank, want, don, jesus, christ, t, know",0.0326720155774,0.0144026559908,1.0,0.0,150.333333333,0.602124183007,0.626612324534,0.709911344159,Shepherd,4,4.21395705546,4.15550393391
20,Shepherd_test51,3,7.04282593727,"s, get, judgment, kind, god, will, ask, pleas, lord, christ",0.0312480763498,0.0222496160391,0.666666666667,0.333333333333,135.0,0.664613688601,0.682404677348,0.595793780106,Shepherd,4,5.14862205884,4.11663026157
21,Shepherd_test37,3,7.47097420692,"christ, s, don, learn, want, happen, get, t, go, god",0.0309942180808,0.0196400539097,0.666666666667,0.333333333333,168.0,0.582691043793,0.648390820094,0.654493880179,Shepherd,4,4.25444609217,4.09693000314
22,Shepherd_test22,3,6.49541497231,"s, rememb, encourag, christ, let, look, preach, good, someon, dont",0.037232225995,0.0133881079369,1.0,0.0,138.333333333,0.624449135346,0.666608386042,0.580819586699,Shepherd,4,4.40244725767,4.30506202826
24,Shepherd_test0,3,7.66809391975,"s, don, get, dad, t, want, rememb, ask, go, ill",0.0315433133297,0.0217913584643,1.0,0.0,189.0,0.618584948228,0.645402749619,0.607909196903,Shepherd,4,4.40516529167,4.17990895422
25,Shepherd_test48,3,8.01033306122,"don, sin, christ, s, spirit, get, attitud, listen, t, want",0.0271812620704,0.0324578114059,0.0,1.0,175.0,0.656309888398,0.627164491044,0.65221632565,Shepherd,4,5.8,4.41272252298
26,Shepherd_test11,3,6.74712610245,"sin, don, tempt, s, ask, welcom, temptat, want, heaven, humbl",0.0343111831857,0.0281285008847,0.666666666667,0.333333333333,135.666666667,0.64487961137,0.67638636153,0.669011202682,Shepherd,4,4.08019290466,3.85984410524
