,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test6
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,test4
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test0
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test1
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,test0
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,test6
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,test4
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,test0
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,test2
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,test8
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,test7
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,test2
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,test5
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,test9
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,test3
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,test2
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,test8
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test6
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,test0
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,test7
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,test5
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test3
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,test5
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,test6
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,test5
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,test1
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,test8
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,test1
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test9
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test8
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,test3
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,test2
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,test2
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,test4
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,test6
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,test3
