,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test1
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,train9
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,train3
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test2
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,test1
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,train4
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,train6
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,train8
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,train5
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,train7
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,train4
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,train9
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,train5
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,train6
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,train5
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,test0
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,train6
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test2
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,train8
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,train4
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,train6
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,train3
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,train8
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,test0
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,test1
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,train7
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,test0
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,train8
