,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,PastorAnderson_train39,5,59.1236240864,"s, re, get, say, nt, save, go, know, want, vers, bibl, saul, ve, let, preach, repent, look, got, soul, ll",0.0291367547323,0.0164449878427,1.0,0.0,0.502075871419,0.0617751377076,0.700034668868,0.0130163321458,0.0320293484779,0.0254153585664,0.0182898867685,0.0166143426576,0.000529119192917,0.0156972027232,0.722643432877,0.724281786478
1,Unitarian_test16,5,20.6448049545,"guilt, feel, nt, am, get, amen, i, know, say, s, silenc, too, resent, christma, joy, ask, sabbat, someth, let, realli",0.0290193889992,0.0243003103031,0.6,0.4,0.370607339336,0.110031084368,0.656872721282,0.01629161445,0.010842913965,0.028224268512,0.0149294393287,0.0086089467662,0.00305127227156,0.0121506020814,0.668179795484,0.624498828054
2,PastorAnderson_train24,5,56.3137471676,"s, nt, re, say, get, sin, bibl, unto, go, know, look, want, talk, okay, vers, thing, let, whi, tell, chapter",0.0225834499193,0.0303648611283,0.2,0.8,0.532225604441,0.101796472084,0.741052681,0.014426910453,0.0304485693623,0.0194893096223,0.0198416377696,0.0132957516643,0.00109407161533,0.0170600997645,0.724211599723,0.721542591576
3,Shepherd_train104,5,22.3288509846,"s, don, grace, get, fear, christ, t, know, ill, superstit, god, said, someon, luck, afraid, bless, sin, sure, want, thing",0.0325316672516,0.0259298017406,0.8,0.2,0.262567407408,0.0650059935345,0.587930540828,0.0219088513711,0.0206401873719,0.0228847467551,0.00878305845613,0.0200546501415,0.00522104030448,0.0127354347614,0.643304793271,0.515626151863
4,WBC_train70,5,15.3340778351,"shall, unto, thou, ye, coven, god, hath, heaven, lord, belov, thi, sin, thee, say, will, grace, sermon, gift, wit, sunday",0.0254934826703,0.0280860172944,0.2,0.8,0.434127655006,0.187952438323,0.640646180503,0.0128276244626,0.00721120510331,0.0167799195673,0.0188600748856,0.023575093607,0.000346692553044,0.0110248231868,0.79287007916,0.723828799758
5,WBC_train68,5,16.904761076,"shall, ye, unto, belov, evil, lord, christ, god, thou, fig, judgment, hath, s, wit, thing, preach, enemi, sermon, redeem, bless",0.0293467764943,0.0308283287843,0.4,0.6,0.455319193504,0.217783234839,0.632721954321,0.012052013955,0.00723120837298,0.0133206470029,0.0209958769426,0.0265778623533,0.00158579130986,0.00710434506819,0.703753437749,0.730143199794
6,DorothyDay_train127,5,9.09807801247,"dakota, bread, worker, farm, hospit, stloui, talk, priest, afternoon, tree, lang, lyon, i, hour, go, color, know, farmer, ate, wish",0.0248943674016,0.0134017792564,1.0,0.0,0.343723507429,0.15930619466,0.707802180736,0.0190217391304,0.0022233201581,0.0159337944664,0.0111166007905,0.0111166007905,0.00494071146245,0.010128458498,0.704557749142,0.682293046469
7,DorothyDay_test8,5,15.2018921375,"worker, too, get, farm, destitut, stay, room, talk, silon, night, go, priest, maurin, i, am, tell, trip, told, walk, bus",0.0211633899275,0.0180670426463,0.8,0.2,0.379549936124,0.213552125501,0.736772820071,0.0153736654804,0.00120996441281,0.0143772241993,0.0101779359431,0.0158007117438,0.00519572953737,0.00797153024911,0.754904753468,0.775978061463
8,JohnPiper_train39,5,15.2146639824,"god, righteous, vers, s, glori, say, gospel, save, tith, barnaba, faith, let, whi, nt, paul, salvat, christ, sacrific, prayer, upright",0.0330945185905,0.0159752523069,1.0,0.0,0.457292111281,0.145464358818,0.667087171739,0.0205376637555,0.0118040393013,0.0148744541485,0.00607259825328,0.0193777292576,0.000477620087336,0.00887008733624,0.70149036253,0.66364070882
9,Unitarian_test6,5,21.4400210381,"awar, ourselv, forgiv, want, let, say, mind, feel, dont, love, imagin, i, e, s, look, get, silenc, immigr, creativ, bread",0.0248907106994,0.0212784993096,0.6,0.4,0.417169130034,0.102350440387,0.673862077738,0.0261943899464,0.0106580412535,0.0249748130866,0.00912031390848,0.00943846439366,0.00365873057956,0.0105519910918,0.664043031492,0.56318054781
