,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test14
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,test22
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test15
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test45
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,test35
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,test1
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,test9
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,test12
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,test10
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,test44
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,test43
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,test19
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,test48
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,test28
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,test5
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,test17
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,test26
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test18
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,test25
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,test24
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,test30
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test3
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,test4
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,test36
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,test23
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,test0
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,test37
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,test16
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test32
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test34
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,test47
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,test20
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,test42
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,test46
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,test6
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,test7
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,test8
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,test40
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,test33
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,test38
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test11
41,Bahai,./data_dsicap/Bahai/raw/Bahai42.txt,test21
42,Bahai,./data_dsicap/Bahai/raw/Bahai43.txt,test27
43,Bahai,./data_dsicap/Bahai/raw/Bahai44.txt,test29
44,Bahai,./data_dsicap/Bahai/raw/Bahai45.txt,test39
45,Bahai,./data_dsicap/Bahai/raw/Bahai46.txt,test2
46,Bahai,./data_dsicap/Bahai/raw/Bahai47.txt,test31
47,Bahai,./data_dsicap/Bahai/raw/Bahai48.txt,test41
48,Bahai,./data_dsicap/Bahai/raw/Bahai49.txt,test49
49,Bahai,./data_dsicap/Bahai/raw/Bahai50.txt,test13
50,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV01.txt,test41
51,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV02.txt,test43
52,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV03.txt,test11
53,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV04.txt,test6
54,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV05.txt,test32
55,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV06.txt,test3
56,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV07.txt,test56
57,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV08.txt,test19
58,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV09.txt,test23
59,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV10.txt,test47
60,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV11.txt,test52
61,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV12.txt,test50
62,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV13.txt,test57
63,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV14.txt,test1
64,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV15.txt,test15
65,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV16.txt,test20
66,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV17.txt,test4
67,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV18.txt,test49
68,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV19.txt,test54
69,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV20.txt,test46
70,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV21.txt,test51
71,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV22.txt,test34
72,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV23.txt,test28
73,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV24.txt,test8
74,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV25.txt,test29
75,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV26.txt,test7
76,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV27.txt,test21
77,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV28.txt,test37
78,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV29.txt,test5
79,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV30.txt,test30
80,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV31.txt,test38
81,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV32.txt,test44
82,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV33.txt,test2
83,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV34.txt,test53
84,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV35.txt,test0
85,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV36.txt,test33
86,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV37.txt,test16
87,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV38.txt,test10
88,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV39.txt,test31
89,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV40.txt,test39
