,group,filepath,subgroup
0,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai01.txt,test1
1,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai02.txt,train4
2,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai03.txt,train4
3,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai04.txt,train2
4,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai05.txt,test0
5,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai06.txt,train4
6,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai07.txt,train2
7,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai08.txt,test1
8,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai09.txt,test1
9,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai10.txt,train4
10,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai11.txt,train3
11,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai12.txt,train2
12,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai13.txt,train2
13,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai14.txt,test0
14,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai15.txt,test0
15,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai16.txt,train4
16,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai17.txt,train2
17,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai18.txt,train3
18,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai19.txt,test0
19,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai20.txt,train3
20,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai21.txt,train2
21,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai22.txt,train2
22,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai23.txt,train4
23,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai24.txt,test0
24,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai25.txt,train4
25,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai26.txt,test0
26,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai27.txt,train2
27,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai28.txt,train2
28,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai29.txt,train3
29,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai30.txt,test1
30,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai31.txt,test1
31,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai32.txt,train3
32,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai33.txt,train3
33,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai34.txt,train3
34,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai35.txt,train2
35,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai36.txt,test1
36,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai37.txt,test1
37,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai38.txt,test1
38,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai39.txt,train3
39,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai40.txt,test1
40,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai41.txt,test1
41,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai42.txt,train4
42,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai43.txt,test0
43,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai44.txt,train3
44,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai45.txt,test0
45,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai46.txt,test0
46,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai47.txt,train4
47,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai48.txt,train3
48,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai49.txt,train4
49,Bahai,./data_dsicap_FULL/Bahai/raw/Bahai50.txt,test0
50,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/12.html.txt,test3
51,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/13.html.txt,train76
52,DorothyDay,./data_dsicap_FULL/DorothyDay/raw/142.html.txt,test1
