,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,train8
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,train9
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test0
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,train3
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,train6
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,train3
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,train7
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,train5
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,train8
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,train7
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,train4
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,test1
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,train4
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,train4
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,test0
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,train8
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,train8
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test0
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,train5
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,train5
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,train3
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test2
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,train3
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,train9
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,train5
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,train8
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,train7
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,test1
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test0
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test0
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,test1
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,train7
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,train6
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,train9
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,test2
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,train7
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,train4
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,train4
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,train9
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,train5
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test2
41,Bahai,./data_dsicap/Bahai/raw/Bahai42.txt,test2
42,Bahai,./data_dsicap/Bahai/raw/Bahai43.txt,train6
43,Bahai,./data_dsicap/Bahai/raw/Bahai44.txt,test2
44,Bahai,./data_dsicap/Bahai/raw/Bahai45.txt,train6
45,Bahai,./data_dsicap/Bahai/raw/Bahai46.txt,test1
46,Bahai,./data_dsicap/Bahai/raw/Bahai47.txt,train6
47,Bahai,./data_dsicap/Bahai/raw/Bahai48.txt,test1
48,Bahai,./data_dsicap/Bahai/raw/Bahai49.txt,train3
49,Bahai,./data_dsicap/Bahai/raw/Bahai50.txt,train9
50,DorothyDay,./data_dsicap/DorothyDay/raw/12.html.txt,train7
51,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,train7
52,DorothyDay,./data_dsicap/DorothyDay/raw/142.html.txt,test2
53,DorothyDay,./data_dsicap/DorothyDay/raw/143.html.txt,test2
54,DorothyDay,./data_dsicap/DorothyDay/raw/145.html.txt,train3
55,DorothyDay,./data_dsicap/DorothyDay/raw/146.html.txt,test1
56,DorothyDay,./data_dsicap/DorothyDay/raw/147.html.txt,train3
57,DorothyDay,./data_dsicap/DorothyDay/raw/148.html.txt,train4
58,DorothyDay,./data_dsicap/DorothyDay/raw/149.html.txt,test0
59,DorothyDay,./data_dsicap/DorothyDay/raw/150.html.txt,test1
60,DorothyDay,./data_dsicap/DorothyDay/raw/151.html.txt,train8
61,DorothyDay,./data_dsicap/DorothyDay/raw/152.html.txt,train7
62,DorothyDay,./data_dsicap/DorothyDay/raw/153.html.txt,test0
63,DorothyDay,./data_dsicap/DorothyDay/raw/154.html.txt,train5
64,DorothyDay,./data_dsicap/DorothyDay/raw/155.html.txt,test0
65,DorothyDay,./data_dsicap/DorothyDay/raw/156.html.txt,train6
66,DorothyDay,./data_dsicap/DorothyDay/raw/158.html.txt,test0
67,DorothyDay,./data_dsicap/DorothyDay/raw/159.html.txt,test2
68,DorothyDay,./data_dsicap/DorothyDay/raw/160.html.txt,train3
69,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,train6
70,DorothyDay,./data_dsicap/DorothyDay/raw/162.html.txt,test2
