,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test0
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,test1
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test1
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test1
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,train2
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,test1
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,train4
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,train3
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,train3
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,test1
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,train4
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,train4
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,test1
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,train4
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,train2
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,train4
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,test1
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,train2
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,test0
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,train3
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,train4
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test1
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,train2
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,train3
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,train3
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,train4
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,train3
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,train3
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test0
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,train3
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,train3
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,test0
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,test0
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,train2
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,train4
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,test0
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,test0
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,train2
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,train2
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,train4
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test0
