,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,19.8179218769,"s, christ, get, wisdom, ask, don, sin, want, pray, t, say, said, fear, know, god, ill, too, i, let, must, go, preach, thing, repli, lord",0.0310213705545,0.0250954827563,0.6,0.4,165.6,0.608058281924,0.62329499866,0.703353674783,Shepherd,4,4.02236227824,3.96655522138
4,Shepherd_test9,10,17.4209868908,"s, pray, don, ask, get, want, prayer, sin, god, t, said, thing, ill, christ, rememb, bless, let, lord, i, do, someon, will, know, whi, good",0.036135880635,0.0230513713465,0.8,0.2,164.9,0.615270424303,0.620036720542,0.623287560826,Shepherd,4,4.02236227824,3.82883022876
6,Shepherd_test0,10,17.7652599812,"s, get, christ, don, god, jesus, t, want, know, ill, sin, said, heaven, thing, thank, scriptur, love, ask, go, let, someon, pleas, will, save, do",0.0326727080025,0.025145312955,0.7,0.3,156.8,0.608933475965,0.60926256977,0.595244964473,Shepherd,4,4.02236227824,3.91235580774
9,Shepherd_test10,10,17.6644940376,"s, grace, don, christ, worship, get, want, god, bless, t, ask, ill, car, said, love, talk, i, thing, whi, gift, prais, got, am, say, happen",0.0345615919817,0.0207033158756,0.8,0.2,163.4,0.578698114027,0.629687192796,0.65578530482,Shepherd,4,4.02236227824,4.0694200795
16,Shepherd_test20,10,17.4787900448,"s, grace, christ, get, god, ill, said, don, t, preach, elder, preacher, ask, want, i, lord, know, someon, should, someth, jesus, save, heaven, say, lot",0.0329803506543,0.0193093324455,0.8,0.2,166.7,0.579237917549,0.608263357685,0.587236727582,Shepherd,4,4.01680672269,3.9624205446
17,Shepherd_test6,10,15.3374631405,"s, love, jesus, pray, christ, ask, bad, want, said, ill, prayer, get, don, know, yes, god, do, t, i, thing, lord, preacher, should, scriptur, evil",0.0311679395159,0.0197442753028,0.9,0.1,128.4,0.570321151682,0.615362696767,0.591136291355,Shepherd,4,4.01680672269,4.01122871461
21,Shepherd_test16,10,16.3892731667,"get, s, christ, want, don, ill, said, thank, christma, wisdom, god, preach, say, let, preacher, know, t, ask, jesus, heaven, will, go, whi, thing, told",0.0360502862391,0.0230775451846,0.8,0.2,146.5,0.579275339584,0.578422257726,0.630206227318,Shepherd,4,4.02236227824,3.90742530564
24,Shepherd_test19,10,17.0146389008,"s, trust, get, christ, don, want, say, ill, preacher, let, t, will, lord, sin, said, thing, know, god, someon, i, hope, ask, listen, re, preach",0.0327582554562,0.0233244397384,0.7,0.3,160.5,0.60095428289,0.600922632203,0.63645404856,Shepherd,4,4.02236227824,3.96367978465
31,Shepherd_test14,10,18.1375081539,"s, don, get, christ, ask, god, said, t, ill, want, lord, bless, thing, know, car, i, faith, spirit, got, will, do, sin, answer, trust, someth",0.0316309104215,0.0215970420238,0.6,0.4,181.9,0.574888673534,0.625538460295,0.646568379855,Shepherd,4,4.02236227824,4.2660663901
32,Shepherd_test4,10,15.8834428787,"sin, s, get, heaven, want, don, ask, christ, know, said, god, ill, preach, pray, t, i, go, baptiz, jesus, hell, whi, better, love, save, must",0.0322123382054,0.0267269563069,0.7,0.3,160.0,0.627790117469,0.621359934868,0.593214016648,Shepherd,4,4.00555555556,4.17084507352
33,Shepherd_test8,10,15.432913065,"s, get, ask, rememb, hope, want, don, god, ill, wisdom, i, christ, said, thank, let, t, jesus, love, fear, know, go, say, someth, do, thing",0.03338116566,0.0203829397584,1.0,0.0,148.9,0.605609427116,0.600563403057,0.682425337586,Shepherd,4,4.32236227824,3.96472473888
35,Shepherd_test3,10,18.2273731232,"s, get, don, want, god, christ, t, said, ill, know, thing, i, let, heaven, sin, told, everyth, expect, say, love, will, hope, am, didn, tell",0.032092630971,0.02598384213,0.7,0.3,162.9,0.6081919547,0.586064552018,0.674872222082,Shepherd,4,3.70555555556,4.21974719525
38,Shepherd_test13,10,17.8865730762,"s, want, christ, get, don, god, know, ill, said, t, whi, will, jesus, let, i, remind, heaven, go, thing, scriptur, do, love, someth, say, lord",0.0320482772253,0.0218410454318,0.8,0.2,158.7,0.595214989111,0.605553817289,0.613215041482,Shepherd,4,4.02236227824,3.91440287245
45,Shepherd_test21,10,17.715790987,"s, get, christ, don, want, got, t, pray, said, love, god, preach, ask, ill, someon, go, good, tell, lord, didn, i, do, encourag, know, prayer",0.0334618513651,0.0181125448695,0.7,0.3,156.4,0.597646717977,0.614821547015,0.733434914248,Shepherd,4,4.41680672269,4.2012378902
46,Shepherd_test1,10,18.0099658966,"s, ask, christ, don, get, god, know, ill, said, t, fear, whi, want, i, thing, lord, preacher, sin, jesus, go, let, say, do, will, preach",0.0338220070168,0.0222225262334,0.9,0.1,157.9,0.620006235894,0.592199739292,0.701404353176,Shepherd,4,4.02236227824,3.97079275613
50,Shepherd_test11,10,18.5122489929,"s, pray, ask, don, sunday, love, get, want, god, t, ill, prayer, said, rememb, thing, know, christ, walk, disagr, say, i, go, think, do, preacher",0.0369589223072,0.0183365648642,0.8,0.2,175.6,0.582100113026,0.630394123797,0.601993490959,Shepherd,4,4.01680672269,4.16118496557
56,Shepherd_test18,10,17.9824180603,"s, sin, get, let, don, god, thank, trust, christ, ill, t, lord, want, say, got, ask, pay, thing, go, i, said, pray, know, prais, elder",0.0330796249461,0.0243277364641,0.8,0.2,168.8,0.614505127349,0.591192856037,0.647878690219,Shepherd,4,4.02236227824,4.0605424636
59,Shepherd_test7,10,16.4132580757,"s, don, get, want, ill, god, ask, said, t, know, christ, re, sin, bless, thing, lord, go, rememb, ve, i, say, walk, preacher, pray, someon",0.0360444130771,0.0195133397635,1.0,0.0,160.6,0.575571036228,0.594116304256,0.61911606131,Shepherd,4,4.01680672269,4.02825454023
64,Shepherd_test17,10,16.898747921,"s, christ, don, ask, t, get, god, want, sin, trust, thing, say, ill, mind, know, i, preacher, talk, preach, said, lord, tri, grace, go, jesus",0.0312072809796,0.0222433126914,0.9,0.1,159.8,0.618525893419,0.614195588384,0.619261520727,Shepherd,4,4.02236227824,4.10419405041
67,Shepherd_test2,10,16.8336839676,"s, troubl, god, don, grace, get, pray, t, ill, love, want, wrath, christ, know, ask, say, said, preacher, thing, do, someth, humbl, better, think, sin",0.0342733588733,0.0255352869382,0.8,0.2,148.0,0.601189789016,0.636845877917,0.741385403972,Shepherd,4,4.02236227824,4.04879329249
71,Shepherd_test12,10,17.3807370663,"s, don, love, god, get, christ, want, t, know, ask, said, better, bless, heaven, i, say, thing, ve, talk, let, ill, go, lord, preach, jesus",0.0393385191358,0.0221905062325,0.8,0.2,163.0,0.593554092189,0.577778696983,0.649985229741,Shepherd,4,5.21680672269,4.02370342515
72,Shepherd_test5,10,16.9189240932,"s, get, don, want, t, christ, ill, sin, god, know, worri, i, said, ask, think, go, preacher, someon, spirit, will, got, car, say, lord, desir",0.0292260654084,0.0245902836329,0.7,0.3,159.8,0.575547767998,0.648137007652,0.696751928371,Shepherd,4,4.55093370682,3.91029400156
73,DorothyDay_test8,10,13.4601869583,"love, get, ammon, worker, prayer, say, go, want, am, priest, too, farm, room, talk, i, know, fr, inde, hospit, joy, thing, tri, visit, poverti, put",0.0282424172221,0.0190914046796,0.7,0.3,77.5,0.775948501594,0.70052558296,0.706909238494,DorothyDay,4,5.421875,4.38099836012
75,DorothyDay_test13,10,18.1612958908,"worker, car, get, farm, i, strike, mike, too, go, labor, maurin, thank, care, bread, talk, room, want, done, am, tri, poverti, away, got, felt, job",0.0284904263361,0.022849802522,0.8,0.2,104.2,0.791646161145,0.761344646609,0.717094862645,DorothyDay,4,5.64545454545,3.72831649718
76,DorothyDay_test3,10,9.23581504822,"worker, reader, prayer, hospit, street, summari, too, room, labor, tri, merci, get, rememb, mott, poverti, care, priest, fr, bill, hour, ask, floor, shall, feast, pray",0.0261369819729,0.0211962378588,0.8,0.2,44.8,0.696312991329,0.734149940499,0.627117721606,DorothyDay,4,4.26766667355,4.21543239499
88,DorothyDay_test23,10,10.1734480858,"worker, too, get, talk, fr, told, love, night, christ, labor, comfort, retreat, read, am, go, poverti, meet, tamar, reader, i, morn, room, maurin, ask, cathol",0.0256812446571,0.0230148466839,0.5,0.5,52.5,0.68362775124,0.730805256665,0.679684499427,DorothyDay,4,4.47397683398,3.84475145106
89,DorothyDay_test16,10,13.6733670235,"worker, get, too, say, tri, jim, retreat, room, pay, prayer, talk, am, go, hospit, julia, poor, christ, i, street, farm, priest, joy, labor, fill, rememb",0.0259371576377,0.0224833124765,0.7,0.3,74.8,0.709746088495,0.784245312043,0.735430713762,DorothyDay,4,3.78873873874,3.63414163226
90,DorothyDay_test6,10,13.3397898674,"worker, labor, room, get, talk, love, fr, farm, night, too, hospit, go, pray, know, stay, street, retreat, visit, will, morn, thing, i, peter, montreal, silenc",0.0252602204748,0.0210425073536,0.7,0.3,67.3,0.728816836461,0.743161102728,0.67486101544,DorothyDay,4,4.42221212809,4.11642470507
91,DorothyDay_test11,10,13.8196709156,"get, worker, thing, say, talk, love, christ, heaven, peter, joy, poverti, tri, too, go, pray, bread, farm, room, prayer, i, retreat, night, babi, read, want",0.0276591760335,0.0223234872254,0.8,0.2,78.9,0.692436892597,0.708853688885,0.656417040832,DorothyDay,4,5.45557876146,4.30318295302
92,DorothyDay_test1,10,11.4694778919,"worker, too, talk, love, am, chapter, bus, say, labor, retreat, i, go, maloff, trip, walk, god, farm, christ, room, doukhobor, hospit, want, should, tell, fr",0.0290592153994,0.0212439271648,0.8,0.2,57.9,0.631955503239,0.760898083938,0.624161972546,DorothyDay,4,3.41680672269,4.17631292963
93,DorothyDay_test18,10,10.6877930164,"christ, room, worker, ask, get, labor, strike, say, peter, too, let, hospit, go, pay, maurin, bread, talk, reader, night, got, prayer, shelter, tri, happi, seem",0.0261058005657,0.0223893692483,0.8,0.2,58.9,0.759320587266,0.71674544952,0.627870943098,DorothyDay,4,5.87212121212,4.31143312573
103,DorothyDay_test21,10,12.6044390202,"fr, room, too, go, get, talk, worker, want, priest, i, farm, joy, afternoon, bed, night, mexican, told, sister, noth, done, retreat, hospit, street, cloth, girl",0.021790782837,0.0183357783345,0.7,0.3,66.9,0.694038863264,0.766424232505,0.707363134894,DorothyDay,4,4.42221212809,4.2042664836
104,DorothyDay_test14,10,17.6522879601,"worker, get, room, hospit, too, talk, prison, peter, tri, fear, say, dollar, unemploy, go, night, i, tax, cathol, paper, negro, fr, cloth, marcher, visit, thing",0.0248035185542,0.0158582287711,0.9,0.1,93.9,0.704200645037,0.731868315321,0.641478525962,DorothyDay,4,4.28461538462,4.06768409512
105,DorothyDay_test4,10,11.6023509502,"worker, love, too, talk, go, get, joy, am, say, priest, tri, sing, bed, want, i, cathol, hospit, poor, farm, fr, tree, negro, sit, will, night",0.0268983028337,0.0191819599385,0.9,0.1,64.5,0.736400207289,0.762367777372,0.795474109015,DorothyDay,4,5.62221212809,4.49693981335
116,DorothyDay_test12,10,13.0151100159,"prison, worker, get, too, farm, want, ammon, am, reader, say, told, hospit, priest, night, i, room, ask, commune, inde, love, paper, go, christ, tell, talk",0.0214070398814,0.022334825598,0.4,0.6,76.7,0.763426019319,0.72569298417,0.806105985454,DorothyDay,4,3.9,4.68431475853
117,DorothyDay_test2,10,10.7078149319,"get, worker, fr, destitut, dollar, talk, love, buy, farm, too, job, tri, put, want, paid, maurin, go, away, got, wage, pay, poverti, unemploy, theophan, night",0.0279182545469,0.0206469399903,0.8,0.2,56.1,0.669426582509,0.78743632761,0.608162704351,DorothyDay,4,4.43419328419,3.88977438438
126,DorothyDay_test9,10,12.3653240204,"farm, worker, room, get, max, strike, tri, maurin, ruth, fr, talk, go, night, love, told, too, crowd, know, sit, labor, week, walk, hope, peter, i",0.0252901709739,0.0206011300939,0.7,0.3,59.9,0.68252111501,0.756602820551,0.745160776707,DorothyDay,4,4.02221212809,3.59420138048
127,DorothyDay_test10,10,10.3258841038,"worker, fr, visit, get, night, talk, room, farm, sobel, camp, go, heard, am, summari, labor, i, cathol, tamar, done, shrine, maurin, retreat, ddlw, too, japanes",0.0233198177911,0.0190630521404,0.7,0.3,46.4,0.616125195163,0.766354670594,0.683345167624,DorothyDay,4,3.51680672269,3.36840929472
128,DorothyDay_test0,10,19.3462588787,"prison, prayer, too, worker, priest, pray, girl, say, heard, love, get, i, go, know, ask, retreat, seem, fr, told, felt, cathol, am, god, thing, said",0.0266386983202,0.0205685911628,0.8,0.2,93.0,0.694647432426,0.765421333678,0.71515810371,DorothyDay,4,4.56766667355,3.65660200716
131,DorothyDay_test22,10,14.0004799366,"worker, poverti, fr, christ, get, love, say, tri, retreat, too, prayer, babi, pray, poor, talk, farm, go, ask, desir, joy, wonder, room, thing, god, hard",0.0258875766554,0.0229877282033,0.7,0.3,74.9,0.661698054003,0.748718698754,0.703793747724,DorothyDay,4,3.72221212809,3.40759733354
132,DorothyDay_test17,10,10.1043128967,"prayer, fr, priest, say, christ, know, love, duffi, worker, too, pray, get, go, god, rosari, joy, pay, ask, told, fear, look, conscienc, bomb, walk, bless",0.0276256622287,0.0222029644016,0.6,0.4,51.5,0.689120943781,0.781419438365,0.772583430509,DorothyDay,4,3.83873873874,3.64849875272
133,DorothyDay_test7,10,11.1054129601,"worker, fr, i, get, too, felt, morn, go, babi, happi, room, teresa, ask, love, cathol, sister, joy, told, color, want, dont, answer, cloth, feel, mooney",0.0270217079251,0.0216830946367,0.7,0.3,59.6,0.706288502135,0.736061548495,0.776909609986,DorothyDay,4,3.74408712809,3.69507841129
