,group,filepath,subgroup
0,Bahai,./data_dsicap/Bahai/raw/Bahai01.txt,test3
1,Bahai,./data_dsicap/Bahai/raw/Bahai02.txt,test8
2,Bahai,./data_dsicap/Bahai/raw/Bahai03.txt,test6
3,Bahai,./data_dsicap/Bahai/raw/Bahai04.txt,test9
4,Bahai,./data_dsicap/Bahai/raw/Bahai05.txt,test1
5,Bahai,./data_dsicap/Bahai/raw/Bahai06.txt,test5
6,Bahai,./data_dsicap/Bahai/raw/Bahai07.txt,test3
7,Bahai,./data_dsicap/Bahai/raw/Bahai08.txt,test4
8,Bahai,./data_dsicap/Bahai/raw/Bahai09.txt,test8
9,Bahai,./data_dsicap/Bahai/raw/Bahai10.txt,test5
10,Bahai,./data_dsicap/Bahai/raw/Bahai11.txt,test5
11,Bahai,./data_dsicap/Bahai/raw/Bahai12.txt,test3
12,Bahai,./data_dsicap/Bahai/raw/Bahai13.txt,test0
13,Bahai,./data_dsicap/Bahai/raw/Bahai14.txt,test1
14,Bahai,./data_dsicap/Bahai/raw/Bahai15.txt,test8
15,Bahai,./data_dsicap/Bahai/raw/Bahai16.txt,test4
16,Bahai,./data_dsicap/Bahai/raw/Bahai17.txt,test7
17,Bahai,./data_dsicap/Bahai/raw/Bahai18.txt,test1
18,Bahai,./data_dsicap/Bahai/raw/Bahai19.txt,test7
19,Bahai,./data_dsicap/Bahai/raw/Bahai20.txt,test7
20,Bahai,./data_dsicap/Bahai/raw/Bahai21.txt,test3
21,Bahai,./data_dsicap/Bahai/raw/Bahai22.txt,test6
22,Bahai,./data_dsicap/Bahai/raw/Bahai23.txt,test2
23,Bahai,./data_dsicap/Bahai/raw/Bahai24.txt,test9
24,Bahai,./data_dsicap/Bahai/raw/Bahai25.txt,test2
25,Bahai,./data_dsicap/Bahai/raw/Bahai26.txt,test8
26,Bahai,./data_dsicap/Bahai/raw/Bahai27.txt,test6
27,Bahai,./data_dsicap/Bahai/raw/Bahai28.txt,test6
28,Bahai,./data_dsicap/Bahai/raw/Bahai29.txt,test1
29,Bahai,./data_dsicap/Bahai/raw/Bahai30.txt,test4
30,Bahai,./data_dsicap/Bahai/raw/Bahai31.txt,test7
31,Bahai,./data_dsicap/Bahai/raw/Bahai32.txt,test0
32,Bahai,./data_dsicap/Bahai/raw/Bahai33.txt,test0
33,Bahai,./data_dsicap/Bahai/raw/Bahai34.txt,test0
34,Bahai,./data_dsicap/Bahai/raw/Bahai35.txt,test5
35,Bahai,./data_dsicap/Bahai/raw/Bahai36.txt,test4
36,Bahai,./data_dsicap/Bahai/raw/Bahai37.txt,test9
37,Bahai,./data_dsicap/Bahai/raw/Bahai38.txt,test1
38,Bahai,./data_dsicap/Bahai/raw/Bahai39.txt,test6
39,Bahai,./data_dsicap/Bahai/raw/Bahai40.txt,test7
40,Bahai,./data_dsicap/Bahai/raw/Bahai41.txt,test5
41,Bahai,./data_dsicap/Bahai/raw/Bahai42.txt,test3
42,Bahai,./data_dsicap/Bahai/raw/Bahai43.txt,test0
43,Bahai,./data_dsicap/Bahai/raw/Bahai44.txt,test2
44,Bahai,./data_dsicap/Bahai/raw/Bahai45.txt,test2
45,Bahai,./data_dsicap/Bahai/raw/Bahai46.txt,test8
46,Bahai,./data_dsicap/Bahai/raw/Bahai47.txt,test9
47,Bahai,./data_dsicap/Bahai/raw/Bahai48.txt,test9
48,Bahai,./data_dsicap/Bahai/raw/Bahai49.txt,test4
49,Bahai,./data_dsicap/Bahai/raw/Bahai50.txt,test2
50,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV01.txt,test2
51,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV02.txt,test7
52,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV03.txt,test8
53,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV04.txt,test11
54,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV05.txt,test8
55,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV06.txt,test7
56,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV07.txt,test6
57,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV08.txt,test4
58,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV09.txt,test3
59,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV10.txt,test2
60,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV11.txt,test7
61,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV12.txt,test10
62,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV13.txt,test1
63,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV14.txt,test10
64,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV15.txt,test8
65,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV16.txt,test1
66,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV17.txt,test0
67,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV18.txt,test4
68,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV19.txt,test1
69,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV20.txt,test8
70,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV21.txt,test6
71,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV22.txt,test9
72,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV23.txt,test0
73,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV24.txt,test9
74,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV25.txt,test5
75,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV26.txt,test10
76,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV27.txt,test5
77,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV28.txt,test4
78,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV29.txt,test1
79,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV30.txt,test3
80,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV31.txt,test6
81,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV32.txt,test4
82,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV33.txt,test0
83,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV34.txt,test6
84,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV35.txt,test4
85,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV36.txt,test3
86,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV37.txt,test2
87,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV38.txt,test11
88,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV39.txt,test5
89,IntegralYoga,./data_dsicap/IntegralYoga/raw/YV40.txt,test11
