,group,filepath,subgroup
0,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/12.html.txt,test0
1,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/13.html.txt,test5
2,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/142.html.txt,test7
3,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/143.html.txt,test0
4,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/145.html.txt,test5
5,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/146.html.txt,test7
6,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/147.html.txt,test1
7,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/148.html.txt,test6
8,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/149.html.txt,test5
9,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/150.html.txt,test3
10,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/151.html.txt,test5
11,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/152.html.txt,test7
12,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/153.html.txt,test6
13,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/154.html.txt,test3
14,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/155.html.txt,test0
15,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/156.html.txt,test1
16,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/158.html.txt,test6
17,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/159.html.txt,test1
18,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/160.html.txt,test2
19,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/161.html.txt,test4
20,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/162.html.txt,test2
21,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/164.html.txt,test2
22,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/165.html.txt,test2
23,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/166.html.txt,test3
24,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/167.html.txt,test8
25,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/169.html.txt,test4
26,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/170.html.txt,test4
27,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/171.html.txt,test3
28,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/172.html.txt,test0
29,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/173.html.txt,test2
30,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/174.html.txt,test4
31,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/175.html.txt,test6
32,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/176.html.txt,test3
33,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/177.html.txt,test7
34,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/178.html.txt,test4
35,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/2.html.txt,test6
36,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/3.html.txt,test1
37,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/5.html.txt,test0
38,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/53.html.txt,test5
39,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/54.html.txt,test7
40,DorothyDay,./data_dsicap/fake_data/DorothyDay/raw/60.html.txt,test1
41,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/al_furqan_being_peaceful_and_greatful.docx.txt,test6
42,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/are_you_living_a_dream.txt,test7
43,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/be_like_the_bee.docx.txt,test2
44,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/believers_response_by_nouman_ali_khan.txt,test1
45,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/beware_bad_trendsetters.txt,test3
46,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/blueprint_transcipction.docx.txt,test5
47,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/brilliance_of_the_book.docx.txt,test1
48,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/chronicles_of_the_sahaba_in_their_youth.docx.txt,test0
49,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/contradicting_community.docx.txt,test0
50,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/controlling_anger.docx.txt,test1
51,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/dawahandyou.docx.txt,test5
52,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/distinctions_and_resp_of_muslim_ummah.docx.txt,test6
53,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/divine_speech_prologue_part_i.txt,test5
54,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/divine_speech_prologue_part_ii.txt,test4
55,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/flybacktoallah.txt,test1
56,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/following-the-lizard-nak.docx.txt,test6
57,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/from_darkness_to_light__-_a_quranic_perspective.txt,test5
58,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/ghaflah.txt,test3
59,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/happiness_fun_doc.txt,test0
60,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/heart_mind_and_soulquranic_view_1.docx.txt,test0
61,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/how_to_straighten_our_priorities__nouman_ali_khan_-_nouman_ali_khan_collection.docx.txt,test1
62,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/importance_of_jummah_prayer-nouman_ali_khan_proof_read.docx.txt,test2
63,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/InthefootstepsfAbrahamNAK.docx.txt,test6
64,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/islam_and_ego_transcribed.txt,test2
65,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/islam_and_why_muslim_men_and_women_can.docx.txt,test2
66,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/khutbah.docx.txt,test5
67,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/khutbah_suruh_yusuf_dealing_with_grief_and_sadness.docx.txt,test4
68,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/leniency_in_leadership.docx.txt,test3
69,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/lessons_from_a_bird-2.docx.txt,test7
70,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/lessons_from_surah_ar_rehman.docx.txt,test4
71,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/level_of_faith_by_naumaan_ali_khan.docx.txt,test2
72,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/Litmus Test transcript.txt,test3
73,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/moses.docx.txt,test4
74,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/muslim_teenagers.docx.txt,test6
75,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/nak_-_being_the_best_to_our_parents.docx.txt,test0
76,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/nak_-_the_story_of_robert_davila.docx.txt,test4
77,NaumanKhan,./data_dsicap/fake_data/NaumanKhan/raw/nak_money_matters.docx.txt,test3
78,NawDawg,./data_dsicap/fake_data/NawDawg/raw/naw_dawg.txt,test0
79,NawDawg,./data_dsicap/fake_data/NawDawg/raw/yea_dawg.txt,test0
80,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/1938-vs-2012.txt,test3
81,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/45.txt,test4
82,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/615th-commandment.txt,test1
83,Rabbinic,./data_dsicap/fake_data/Rabbinic/raw/aba-gate.txt,test1
