,group,filepath,subgroup
0,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-ADeclarationofIndependence.txt,test3
1,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-AfterTheBombing.txt,test14
2,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-AnAppealToAfricanHeadsofState.txt,test0
3,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-AtTheAudubon.txt,test6
4,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-AtTheAudubon2.txt,test2
5,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-ConfrontationWithAnExpert.txt,test4
6,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-LastAnswersAndInterviews.txt,test12
7,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-LettersFromAbroad.txt,test5
8,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-MessagetotheGrassRoots.txt,test1
9,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-ProspectsForFreedomin1965.txt,test9
10,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-TheBallotortheBullet.txt,test13
11,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-TheBlackRevolution.txt,test11
12,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-TheHarlemHateGang.txt,test8
13,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-ToMississippiYouth.txt,test10
14,MalcolmX,./newDocs/MalcolmX/raw/MalcolmX-WithMrsFannieLouHamer.txt,test7
